"","x"
"5309","Zm00001eb084870"
"5310","Zm00001eb073510"
"5311","Zm00001eb107020"
"5312","Zm00001eb108280"
"5313","Zm00001eb067580"
"5314","Zm00001eb086910"
"5315","Zm00001eb099960"
"5316","Zm00001eb107370"
"5317","Zm00001eb071550"
"5318","Zm00001eb100000"
"5319","Zm00001eb109370"
"5320","Zm00001eb075840"
"5321","Zm00001eb082710"
"5322","Zm00001eb107920"
"5323","Zm00001eb073430"
"5324","Zm00001eb105560"
"5325","Zm00001eb092480"
"5326","Zm00001eb077140"
"5327","Zm00001eb088080"
"5328","Zm00001eb072840"
"5329","Zm00001eb114790"
"5330","Zm00001eb083770"
"5331","Zm00001eb117330"
"5332","Zm00001eb104460"
"5333","Zm00001eb104260"
"5334","Zm00001eb112720"
"5335","Zm00001eb072290"
"5336","Zm00001eb102260"
"5337","Zm00001eb104040"
"5338","Zm00001eb104130"
"5339","Zm00001eb084020"
"5340","Zm00001eb067530"
"5341","Zm00001eb070890"
"5342","Zm00001eb069120"
"5343","Zm00001eb093130"
"5344","Zm00001eb102900"
"5345","Zm00001eb099200"
"5346","Zm00001eb106810"
"5347","Zm00001eb108920"
"5348","Zm00001eb109110"
"5349","Zm00001eb094580"
"5350","Zm00001eb110380"
"5351","Zm00001eb102520"
"5352","Zm00001eb066230"
"5353","Zm00001eb080870"
"5354","Zm00001eb096920"
"5355","Zm00001eb103170"
"5356","Zm00001eb100410"
"5357","Zm00001eb076140"
"5358","Zm00001eb070750"
"5359","Zm00001eb083170"
"5360","Zm00001eb108220"
"5361","Zm00001eb082960"
"5362","Zm00001eb098610"
"5363","Zm00001eb107590"
"5364","Zm00001eb106950"
"5365","Zm00001eb116580"
"5366","Zm00001eb100540"
"5367","Zm00001eb067200"
"5368","Zm00001eb083670"
"5369","Zm00001eb118010"
"5370","Zm00001eb091640"
"5371","Zm00001eb066260"
"5372","Zm00001eb103010"
"5373","Zm00001eb082070"
"5374","Zm00001eb116890"
"5375","Zm00001eb078000"
"5376","Zm00001eb085850"
"5377","Zm00001eb101530"
"5378","Zm00001eb068660"
"5379","Zm00001eb117350"
"5380","Zm00001eb066060"
"5381","Zm00001eb113490"
"5382","Zm00001eb085330"
"5383","Zm00001eb105790"
"5384","Zm00001eb109800"
"5385","Zm00001eb114770"
"5386","Zm00001eb092870"
"5387","Zm00001eb105300"
"5388","Zm00001eb069140"
"5389","Zm00001eb073280"
"5390","Zm00001eb065640"
"5391","Zm00001eb113010"
"5392","Zm00001eb117520"
"5393","Zm00001eb089840"
"5394","Zm00001eb075540"
"5395","Zm00001eb103260"
"5396","Zm00001eb100920"
"5397","Zm00001eb091130"
"5398","Zm00001eb104740"
"5399","Zm00001eb101820"
"5400","Zm00001eb106060"
"5401","Zm00001eb105610"
"5402","Zm00001eb099240"
"5403","Zm00001eb102210"
"5404","Zm00001eb106580"
"5405","Zm00001eb067290"
"5406","Zm00001eb082690"
"5407","Zm00001eb113280"
"5408","Zm00001eb112220"
"5409","Zm00001eb095710"
"5410","Zm00001eb098500"
"5411","Zm00001eb093510"
"5412","Zm00001eb079410"
"5413","Zm00001eb090980"
"5414","Zm00001eb107720"
"5415","Zm00001eb087460"
"5416","Zm00001eb078850"
"5417","Zm00001eb087670"
"5418","Zm00001eb089260"
"5419","Zm00001eb072360"
"5420","Zm00001eb069390"
"5421","Zm00001eb068300"
"5422","Zm00001eb102230"
"5423","Zm00001eb113880"
"5424","Zm00001eb116280"
"5425","Zm00001eb089340"
"5426","Zm00001eb110530"
"5427","Zm00001eb081270"
"5428","Zm00001eb069020"
"5429","Zm00001eb117090"
"5430","Zm00001eb105220"
"5431","Zm00001eb080970"
"5432","Zm00001eb070110"
"5433","Zm00001eb111590"
"5434","Zm00001eb103720"
"5435","Zm00001eb105030"
"5436","Zm00001eb108650"
"5437","Zm00001eb066640"
"5438","Zm00001eb106010"
"5439","Zm00001eb104850"
"5440","Zm00001eb086360"
"5441","Zm00001eb114830"
"5442","Zm00001eb115110"
"5443","Zm00001eb104810"
"5444","Zm00001eb104370"
"5445","Zm00001eb078460"
"5446","Zm00001eb114600"
"5447","Zm00001eb107350"
"5448","Zm00001eb115250"
"5449","Zm00001eb105680"
"5450","Zm00001eb073010"
"5451","Zm00001eb081090"
"5452","Zm00001eb073120"
"5453","Zm00001eb114140"
"5454","Zm00001eb081800"
"5455","Zm00001eb101340"
"5456","Zm00001eb073830"
"5457","Zm00001eb076780"
"5458","Zm00001eb075030"
"5459","Zm00001eb093400"
"5460","Zm00001eb083820"
"5461","Zm00001eb078640"
"5462","Zm00001eb071480"
"5463","Zm00001eb080320"
"5464","Zm00001eb093670"
"5465","Zm00001eb105910"
"5466","Zm00001eb071470"
"5467","Zm00001eb090830"
"5468","Zm00001eb116830"
"5469","Zm00001eb104530"
"5470","Zm00001eb095410"
"5471","Zm00001eb096950"
"5472","Zm00001eb107220"
"5473","Zm00001eb091670"
"5474","Zm00001eb074730"
"5475","Zm00001eb085360"
"5476","Zm00001eb099100"
"5477","Zm00001eb117460"
"5478","Zm00001eb070180"
"5479","Zm00001eb095840"
"5480","Zm00001eb109020"
"5481","Zm00001eb068670"
"5482","Zm00001eb085560"
"5483","Zm00001eb111180"
"5484","Zm00001eb100110"
"5485","Zm00001eb095500"
"5486","Zm00001eb094860"
"5487","Zm00001eb110760"
"5488","Zm00001eb107980"
"5489","Zm00001eb100650"
"5490","Zm00001eb088830"
"5491","Zm00001eb110560"
"5492","Zm00001eb081630"
"5493","Zm00001eb095330"
"5494","Zm00001eb076560"
"5495","Zm00001eb096890"
"5496","Zm00001eb093890"
"5497","Zm00001eb076530"
"5498","Zm00001eb069420"
"5499","Zm00001eb076700"
"5500","Zm00001eb070630"
"5501","Zm00001eb092850"
"5502","Zm00001eb077250"
"5503","Zm00001eb077860"
"5504","Zm00001eb068910"
"5505","Zm00001eb082320"
"5506","Zm00001eb081460"
"5507","Zm00001eb089580"
"5508","Zm00001eb107660"
"5509","Zm00001eb066580"
"5510","Zm00001eb109770"
"5511","Zm00001eb111980"
"5512","Zm00001eb108690"
"5513","Zm00001eb104970"
"5514","Zm00001eb078780"
"5515","Zm00001eb078900"
"5516","Zm00001eb075140"
"5517","Zm00001eb115800"
"5518","Zm00001eb068270"
"5519","Zm00001eb112590"
"5520","Zm00001eb068540"
"5521","Zm00001eb079640"
"5522","Zm00001eb070940"
"5523","Zm00001eb069080"
"5524","Zm00001eb106640"
"5525","Zm00001eb079540"
"5526","Zm00001eb103190"
"5527","Zm00001eb094340"
"5528","Zm00001eb082670"
"5529","Zm00001eb117140"
"5530","Zm00001eb108890"
"5531","Zm00001eb070480"
"5532","Zm00001eb071360"
"5533","Zm00001eb072750"
"5534","Zm00001eb116650"
"5535","Zm00001eb110720"
"5536","Zm00001eb091000"
"5537","Zm00001eb083400"
"5538","Zm00001eb116730"
"5539","Zm00001eb075170"
"5540","Zm00001eb073990"
"5541","Zm00001eb074140"
"5542","Zm00001eb112380"
"5543","Zm00001eb093110"
"5544","Zm00001eb094940"
"5545","Zm00001eb097330"
"5546","Zm00001eb110000"
"5547","Zm00001eb116530"
"5548","Zm00001eb087050"
"5549","Zm00001eb084970"
"5550","Zm00001eb106440"
"5551","Zm00001eb114080"
"5552","Zm00001eb110020"
"5553","Zm00001eb068400"
"5554","Zm00001eb068290"
"5555","Zm00001eb066310"
"5556","Zm00001eb080770"
"5557","Zm00001eb111720"
"5558","Zm00001eb102140"
"5559","Zm00001eb104610"
"5560","Zm00001eb094050"
"5561","Zm00001eb072900"
"5562","Zm00001eb084260"
"5563","Zm00001eb101330"
"5564","Zm00001eb065770"
"5565","Zm00001eb076930"
"5566","Zm00001eb116240"
"5567","Zm00001eb073330"
"5568","Zm00001eb080560"
"5569","Zm00001eb092220"
"5570","Zm00001eb114240"
"5571","Zm00001eb101170"
"5572","Zm00001eb076420"
"5573","Zm00001eb104900"
"5574","Zm00001eb085640"
"5575","Zm00001eb084370"
"5576","Zm00001eb081640"
"5577","Zm00001eb080110"
"5578","Zm00001eb112180"
"5579","Zm00001eb077980"
"5580","Zm00001eb074080"
"5581","Zm00001eb065950"
"5582","Zm00001eb107180"
"5583","Zm00001eb089390"
"5584","Zm00001eb098430"
"5585","Zm00001eb074710"
"5586","Zm00001eb088740"
"5587","Zm00001eb083370"
"5588","Zm00001eb071060"
"5589","Zm00001eb077400"
"5590","Zm00001eb108850"
"5591","Zm00001eb109620"
"5592","Zm00001eb104420"
"5593","Zm00001eb098770"
"5594","Zm00001eb066180"
"5595","Zm00001eb116460"
"5596","Zm00001eb089410"
"5597","Zm00001eb078110"
"5598","Zm00001eb085860"
"5599","Zm00001eb117190"
"5600","Zm00001eb070760"
"5601","Zm00001eb094390"
"5602","Zm00001eb115230"
"5603","Zm00001eb106040"
"5604","Zm00001eb067130"
"5605","Zm00001eb117530"
"5606","Zm00001eb117870"
"5607","Zm00001eb068440"
"5608","Zm00001eb078060"
"5609","Zm00001eb113240"
"5610","Zm00001eb084300"
"5611","Zm00001eb073150"
"5612","Zm00001eb107110"
"5613","Zm00001eb071210"
"5614","Zm00001eb096580"
"5615","Zm00001eb077610"
"5616","Zm00001eb093160"
"5617","Zm00001eb098510"
"5618","Zm00001eb070390"
"5619","Zm00001eb073660"
"5620","Zm00001eb094960"
"5621","Zm00001eb072390"
"5622","Zm00001eb083380"
"5623","Zm00001eb106500"
"5624","Zm00001eb068750"
"5625","Zm00001eb099980"
"5626","Zm00001eb072790"
"5627","Zm00001eb069580"
"5628","Zm00001eb071580"
"5629","Zm00001eb111440"
"5630","Zm00001eb069110"
"5631","Zm00001eb070900"
"5632","Zm00001eb106160"
"5633","Zm00001eb092690"
"5634","Zm00001eb107930"
"5635","Zm00001eb067720"
"5636","Zm00001eb069280"
"5637","Zm00001eb078650"
"5638","Zm00001eb101190"
"5639","Zm00001eb068020"
"5640","Zm00001eb092180"
"5641","Zm00001eb090480"
"5642","Zm00001eb103020"
"5643","Zm00001eb101470"
"5644","Zm00001eb076610"
"5645","Zm00001eb096040"
"5646","Zm00001eb096090"
"5647","Zm00001eb084750"
"5648","Zm00001eb102720"
"5649","Zm00001eb107550"
"5650","Zm00001eb091540"
"5651","Zm00001eb079730"
"5652","Zm00001eb085230"
"5653","Zm00001eb101280"
"5654","Zm00001eb073370"
"5655","Zm00001eb093500"
"5656","Zm00001eb075780"
"5657","Zm00001eb072000"
"5658","Zm00001eb103240"
"5659","Zm00001eb105290"
"5660","Zm00001eb078210"
"5661","Zm00001eb115220"
"5662","Zm00001eb106720"
"5663","Zm00001eb070100"
"5664","Zm00001eb116950"
"5665","Zm00001eb105090"
"5666","Zm00001eb077790"
"5667","Zm00001eb105830"
"5668","Zm00001eb076820"
"5669","Zm00001eb113700"
"5670","Zm00001eb080890"
"5671","Zm00001eb109790"
"5672","Zm00001eb074040"
"5673","Zm00001eb099250"
"5674","Zm00001eb106290"
"5675","Zm00001eb105670"
"5676","Zm00001eb104290"
"5677","Zm00001eb118200"
"5678","Zm00001eb114280"
"5679","Zm00001eb097590"
"5680","Zm00001eb083830"
"5681","Zm00001eb103030"
"5682","Zm00001eb082890"
"5683","Zm00001eb086820"
"5684","Zm00001eb104870"
"5685","Zm00001eb101080"
"5686","Zm00001eb079420"
"5687","Zm00001eb117900"
"5688","Zm00001eb083210"
"5689","Zm00001eb112020"
"5690","Zm00001eb082720"
"5691","Zm00001eb065690"
"5692","Zm00001eb072100"
"5693","Zm00001eb093540"
"5694","Zm00001eb077670"
"5695","Zm00001eb071300"
"5696","Zm00001eb084180"
"5697","Zm00001eb114150"
"5698","Zm00001eb075980"
"5699","Zm00001eb076010"
"5700","Zm00001eb070810"
"5701","Zm00001eb117150"
"5702","Zm00001eb111050"
"5703","Zm00001eb104210"
"5704","Zm00001eb102790"
"5705","Zm00001eb095530"
"5706","Zm00001eb091620"
"5707","Zm00001eb092280"
"5708","Zm00001eb074610"
"5709","Zm00001eb093750"
"5710","Zm00001eb110070"
"5711","Zm00001eb067370"
"5712","Zm00001eb106960"
"5713","Zm00001eb112820"
"5714","Zm00001eb075380"
"5715","Zm00001eb101750"
"5716","Zm00001eb094540"
"5717","Zm00001eb070240"
"5718","Zm00001eb102640"
"5719","Zm00001eb103830"
"5720","Zm00001eb085410"
"5721","Zm00001eb105390"
"5722","Zm00001eb076570"
"5723","Zm00001eb068120"
"5724","Zm00001eb102030"
"5725","Zm00001eb106120"
"5726","Zm00001eb103300"
"5727","Zm00001eb103340"
"5728","Zm00001eb075510"
"5729","Zm00001eb077230"
"5730","Zm00001eb099170"
"5731","Zm00001eb067270"
"5732","Zm00001eb103730"
"5733","Zm00001eb098910"
"5734","Zm00001eb070070"
"5735","Zm00001eb089060"
"5736","Zm00001eb085510"
"5737","Zm00001eb116380"
"5738","Zm00001eb093390"
"5739","Zm00001eb100980"
"5740","Zm00001eb072780"
"5741","Zm00001eb076710"
"5742","Zm00001eb095700"
"5743","Zm00001eb076390"
"5744","Zm00001eb068410"
"5745","Zm00001eb105100"
"5746","Zm00001eb116010"
"5747","Zm00001eb104960"
"5748","Zm00001eb081450"
"5749","Zm00001eb084110"
"5750","Zm00001eb096080"
"5751","Zm00001eb066590"
"5752","Zm00001eb069270"
"5753","Zm00001eb101770"
"5754","Zm00001eb111690"
"5755","Zm00001eb105120"
"5756","Zm00001eb103610"
"5757","Zm00001eb076340"
"5758","Zm00001eb082380"
"5759","Zm00001eb083470"
"5760","Zm00001eb078360"
"5761","Zm00001eb107670"
"5762","Zm00001eb070720"
"5763","Zm00001eb092590"
"5764","Zm00001eb073550"
"5765","Zm00001eb091010"
"5766","Zm00001eb085170"
"5767","Zm00001eb096680"
"5768","Zm00001eb067800"
"5769","Zm00001eb089680"
"5770","Zm00001eb118070"
"5771","Zm00001eb107030"
"5772","Zm00001eb075390"
"5773","Zm00001eb097040"
"5774","Zm00001eb071280"
"5775","Zm00001eb094350"
"5776","Zm00001eb081790"
"5777","Zm00001eb072850"
"5778","Zm00001eb072190"
"5779","Zm00001eb102560"
"5780","Zm00001eb075920"
"5781","Zm00001eb099640"
"5782","Zm00001eb106230"
"5783","Zm00001eb110640"
"5784","Zm00001eb074410"
"5785","Zm00001eb071390"
"5786","Zm00001eb066540"
"5787","Zm00001eb116250"
"5788","Zm00001eb110750"
"5789","Zm00001eb103900"
"5790","Zm00001eb080440"
"5791","Zm00001eb098680"
"5792","Zm00001eb096280"
"5793","Zm00001eb107940"
"5794","Zm00001eb112360"
"5795","Zm00001eb106460"
"5796","Zm00001eb110920"
"5797","Zm00001eb080820"
"5798","Zm00001eb106320"
"5799","Zm00001eb104660"
"5800","Zm00001eb090920"
"5801","Zm00001eb082100"
"5802","Zm00001eb077210"
"5803","Zm00001eb068880"
"5804","Zm00001eb108430"
"5805","Zm00001eb080710"
"5806","Zm00001eb116440"
"5807","Zm00001eb083600"
"5808","Zm00001eb100890"
"5809","Zm00001eb066290"
"5810","Zm00001eb093630"
"5811","Zm00001eb075460"
"5812","Zm00001eb105890"
"5813","Zm00001eb101320"
"5814","Zm00001eb101040"
"5815","Zm00001eb079220"
"5816","Zm00001eb100880"
"5817","Zm00001eb107090"
"5818","Zm00001eb104590"
"5819","Zm00001eb090850"
"5820","Zm00001eb082980"
"5821","Zm00001eb070680"
"5822","Zm00001eb102590"
"5823","Zm00001eb109870"
"5824","Zm00001eb081380"
"5825","Zm00001eb110430"
"5826","Zm00001eb091230"
"5827","Zm00001eb110250"
"5828","Zm00001eb074820"
"5829","Zm00001eb079180"
"5830","Zm00001eb066510"
"5831","Zm00001eb081580"
"5832","Zm00001eb086380"
"5833","Zm00001eb111230"
"5834","Zm00001eb110710"
"5835","Zm00001eb096940"
"5836","Zm00001eb075330"
"5837","Zm00001eb114880"
"5838","Zm00001eb076640"
"5839","Zm00001eb070950"
"5840","Zm00001eb113350"
"5841","Zm00001eb071120"
"5842","Zm00001eb069070"
"5843","Zm00001eb110540"
"5844","Zm00001eb105740"
"5845","Zm00001eb070320"
"5846","Zm00001eb117310"
"5847","Zm00001eb066920"
"5848","Zm00001eb117600"
"5849","Zm00001eb072110"
"5850","Zm00001eb107280"
"5851","Zm00001eb100100"
"5852","Zm00001eb097140"
"5853","Zm00001eb071990"
"5854","Zm00001eb114250"
"5855","Zm00001eb082790"
"5856","Zm00001eb093200"
"5857","Zm00001eb099910"
"5858","Zm00001eb095260"
"5859","Zm00001eb075580"
"5860","Zm00001eb116590"
"5861","Zm00001eb081320"
"5862","Zm00001eb074830"
"5863","Zm00001eb102500"
"5864","Zm00001eb088150"
"5865","Zm00001eb085440"
"5866","Zm00001eb075060"
"5867","Zm00001eb094040"
"5868","Zm00001eb075940"
"5869","Zm00001eb081910"
"5870","Zm00001eb108060"
"5871","Zm00001eb078600"
"5872","Zm00001eb088880"
"5873","Zm00001eb101940"
"5874","Zm00001eb095920"
"5875","Zm00001eb102800"
"5876","Zm00001eb075560"
"5877","Zm00001eb072810"
"5878","Zm00001eb078570"
"5879","Zm00001eb097070"
"5880","Zm00001eb110820"
"5881","Zm00001eb109980"
"5882","Zm00001eb079750"
"5883","Zm00001eb098230"
"5884","Zm00001eb079770"
"5885","Zm00001eb070130"
"5886","Zm00001eb066970"
"5887","Zm00001eb103950"
"5888","Zm00001eb113610"
"5889","Zm00001eb101670"
"5890","Zm00001eb069000"
"5891","Zm00001eb071290"
"5892","Zm00001eb075710"
"5893","Zm00001eb096990"
"5894","Zm00001eb106630"
"5895","Zm00001eb081330"
"5896","Zm00001eb080780"
"5897","Zm00001eb103210"
"5898","Zm00001eb079610"
"5899","Zm00001eb068110"
"5900","Zm00001eb115370"
"5901","Zm00001eb091360"
"5902","Zm00001eb114490"
"5903","Zm00001eb082680"
"5904","Zm00001eb083300"
"5905","Zm00001eb099080"
"5906","Zm00001eb102090"
"5907","Zm00001eb077380"
"5908","Zm00001eb108940"
"5909","Zm00001eb112580"
"5910","Zm00001eb088450"
"5911","Zm00001eb080830"
"5912","Zm00001eb095240"
"5913","Zm00001eb111490"
"5914","Zm00001eb067750"
"5915","Zm00001eb112400"
"5916","Zm00001eb104790"
"5917","Zm00001eb109300"
"5918","Zm00001eb085050"
"5919","Zm00001eb108440"
"5920","Zm00001eb072740"
"5921","Zm00001eb076810"
"5922","Zm00001eb094520"
"5923","Zm00001eb075270"
"5924","Zm00001eb078520"
"5925","Zm00001eb074100"
"5926","Zm00001eb094990"
"5927","Zm00001eb096340"
"5928","Zm00001eb067410"
"5929","Zm00001eb076650"
"5930","Zm00001eb081110"
"5931","Zm00001eb076870"
"5932","Zm00001eb086990"
"5933","Zm00001eb072220"
"5934","Zm00001eb091510"
"5935","Zm00001eb065750"
"5936","Zm00001eb110870"
"5937","Zm00001eb098560"
"5938","Zm00001eb094560"
"5939","Zm00001eb111130"
"5940","Zm00001eb085940"
"5941","Zm00001eb075600"
"5942","Zm00001eb096980"
"5943","Zm00001eb110160"
"5944","Zm00001eb074350"
"5945","Zm00001eb079330"
"5946","Zm00001eb100180"
"5947","Zm00001eb109030"
"5948","Zm00001eb088930"
"5949","Zm00001eb089010"
"5950","Zm00001eb073750"
"5951","Zm00001eb092750"
"5952","Zm00001eb073880"
"5953","Zm00001eb066790"
"5954","Zm00001eb091100"
"5955","Zm00001eb068780"
"5956","Zm00001eb074440"
"5957","Zm00001eb112080"
"5958","Zm00001eb072330"
"5959","Zm00001eb099880"
"5960","Zm00001eb073360"
"5961","Zm00001eb107040"
"5962","Zm00001eb097310"
"5963","Zm00001eb076730"
"5964","Zm00001eb105540"
"5965","Zm00001eb083720"
"5966","Zm00001eb097400"
"5967","Zm00001eb100630"
"5968","Zm00001eb082640"
"5969","Zm00001eb072520"
"5970","Zm00001eb080860"
"5971","Zm00001eb109500"
"5972","Zm00001eb070770"
"5973","Zm00001eb081200"
"5974","Zm00001eb076230"
"5975","Zm00001eb107640"
"5976","Zm00001eb111330"
"5977","Zm00001eb110230"
"5978","Zm00001eb089570"
"5979","Zm00001eb069290"
"5980","Zm00001eb081610"
"5981","Zm00001eb112850"
"5982","Zm00001eb066680"
"5983","Zm00001eb092880"
"5984","Zm00001eb117180"
"5985","Zm00001eb071490"
"5986","Zm00001eb111760"
"5987","Zm00001eb068580"
"5988","Zm00001eb104750"
"5989","Zm00001eb103140"
"5990","Zm00001eb104050"
"5991","Zm00001eb108720"
"5992","Zm00001eb085830"
"5993","Zm00001eb086710"
"5994","Zm00001eb111830"
"5995","Zm00001eb071860"
"5996","Zm00001eb066570"
"5997","Zm00001eb066480"
"5998","Zm00001eb080510"
"5999","Zm00001eb101930"
"6000","Zm00001eb081700"
"6001","Zm00001eb087500"
"6002","Zm00001eb089230"
"6003","Zm00001eb077440"
"6004","Zm00001eb095960"
"6005","Zm00001eb098280"
"6006","Zm00001eb072660"
"6007","Zm00001eb095390"
"6008","Zm00001eb102180"
"6009","Zm00001eb094840"
"6010","Zm00001eb066560"
"6011","Zm00001eb068860"
"6012","Zm00001eb113550"
"6013","Zm00001eb074280"
"6014","Zm00001eb108330"
"6015","Zm00001eb075520"
"6016","Zm00001eb089860"
"6017","Zm00001eb082590"
"6018","Zm00001eb074170"
"6019","Zm00001eb111650"
"6020","Zm00001eb072730"
"6021","Zm00001eb070460"
"6022","Zm00001eb067980"
"6023","Zm00001eb071760"
"6024","Zm00001eb084420"
"6025","Zm00001eb066910"
"6026","Zm00001eb118180"
"6027","Zm00001eb070840"
"6028","Zm00001eb067610"
"6029","Zm00001eb117170"
"6030","Zm00001eb075850"
"6031","Zm00001eb088090"
"6032","Zm00001eb111020"
"6033","Zm00001eb099520"
"6034","Zm00001eb094160"
"6035","Zm00001eb068610"
"6036","Zm00001eb107540"
"6037","Zm00001eb089620"
"6038","Zm00001eb071630"
"6039","Zm00001eb102850"
"6040","Zm00001eb083610"
"6041","Zm00001eb113790"
"6042","Zm00001eb095000"
"6043","Zm00001eb110300"
"6044","Zm00001eb107010"
"6045","Zm00001eb081900"
"6046","Zm00001eb067080"
"6047","Zm00001eb102830"
"6048","Zm00001eb066360"
"6049","Zm00001eb117830"
"6050","Zm00001eb080580"
"6051","Zm00001eb091740"
"6052","Zm00001eb104880"
"6053","Zm00001eb114520"
"6054","Zm00001eb116410"
"6055","Zm00001eb077630"
"6056","Zm00001eb104630"
"6057","Zm00001eb090350"
"6058","Zm00001eb108820"
"6059","Zm00001eb079150"
"6060","Zm00001eb077960"
"6061","Zm00001eb081370"
"6062","Zm00001eb086540"
"6063","Zm00001eb068620"
"6064","Zm00001eb091300"
"6065","Zm00001eb108590"
"6066","Zm00001eb109690"
"6067","Zm00001eb084900"
"6068","Zm00001eb083880"
"6069","Zm00001eb080940"
"6070","Zm00001eb069200"
"6071","Zm00001eb067180"
"6072","Zm00001eb068650"
"6073","Zm00001eb114780"
"6074","Zm00001eb088370"
"6075","Zm00001eb082290"
"6076","Zm00001eb091700"
"6077","Zm00001eb074340"
"6078","Zm00001eb075990"
"6079","Zm00001eb104550"
"6080","Zm00001eb107290"
"6081","Zm00001eb117980"
"6082","Zm00001eb099070"
"6083","Zm00001eb085190"
"6084","Zm00001eb082060"
"6085","Zm00001eb109510"
"6086","Zm00001eb084450"
"6087","Zm00001eb104090"
"6088","Zm00001eb109040"
"6089","Zm00001eb079280"
"6090","Zm00001eb071400"
"6091","Zm00001eb107160"
"6092","Zm00001eb104170"
"6093","Zm00001eb101090"
"6094","Zm00001eb079380"
"6095","Zm00001eb071440"
"6096","Zm00001eb110330"
"6097","Zm00001eb106680"
"6098","Zm00001eb116150"
"6099","Zm00001eb110780"
"6100","Zm00001eb089190"
"6101","Zm00001eb086730"
"6102","Zm00001eb110910"
"6103","Zm00001eb098760"
"6104","Zm00001eb100430"
"6105","Zm00001eb104430"
"6106","Zm00001eb066780"
"6107","Zm00001eb068460"
"6108","Zm00001eb081680"
"6109","Zm00001eb076990"
"6110","Zm00001eb111290"
"6111","Zm00001eb109270"
"6112","Zm00001eb096590"
"6113","Zm00001eb116800"
"6114","Zm00001eb100820"
"6115","Zm00001eb114310"
"6116","Zm00001eb076410"
"6117","Zm00001eb102150"
"6118","Zm00001eb095690"
"6119","Zm00001eb106130"
"6120","Zm00001eb108370"
"6121","Zm00001eb067600"
"6122","Zm00001eb073760"
"6123","Zm00001eb118250"
"6124","Zm00001eb067470"
"6125","Zm00001eb067480"
"6126","Zm00001eb089590"
"6127","Zm00001eb103330"
"6128","Zm00001eb079970"
"6129","Zm00001eb076540"
"6130","Zm00001eb075160"
"6131","Zm00001eb096070"
"6132","Zm00001eb105800"
"6133","Zm00001eb081250"
"6134","Zm00001eb085310"
"6135","Zm00001eb114970"
"6136","Zm00001eb070920"
"6137","Zm00001eb105340"
"6138","Zm00001eb101780"
"6139","Zm00001eb117670"
"6140","Zm00001eb068050"
"6141","Zm00001eb106990"
"6142","Zm00001eb079130"
"6143","Zm00001eb099470"
"6144","Zm00001eb107690"
"6145","Zm00001eb070430"
"6146","Zm00001eb090670"
"6147","Zm00001eb077870"
"6148","Zm00001eb091470"
"6149","Zm00001eb097200"
"6150","Zm00001eb066600"
"6151","Zm00001eb088860"
"6152","Zm00001eb102240"
"6153","Zm00001eb071100"
"6154","Zm00001eb102420"
"6155","Zm00001eb070360"
"6156","Zm00001eb083540"
"6157","Zm00001eb100530"
"6158","Zm00001eb089980"
"6159","Zm00001eb104690"
"6160","Zm00001eb100200"
"6161","Zm00001eb086100"
"6162","Zm00001eb106620"
"6163","Zm00001eb084850"
"6164","Zm00001eb066350"
"6165","Zm00001eb076380"
"6166","Zm00001eb105070"
"6167","Zm00001eb102530"
"6168","Zm00001eb099850"
"6169","Zm00001eb104120"
"6170","Zm00001eb113030"
"6171","Zm00001eb090840"
"6172","Zm00001eb102250"
"6173","Zm00001eb116850"
"6174","Zm00001eb096850"
"6175","Zm00001eb112930"
