gene_id,gene_name
Zm00001eb028940,Zm00001eb028940
Zm00001eb028950,Zm00001eb028950
Zm00001eb028960,Zm00001eb028960
Zm00001eb028980,Zm00001eb028980
Zm00001eb028990,Zm00001eb028990
Zm00001eb029000,Zm00001eb029000
Zm00001eb029010,pco100840
Zm00001eb029020,Zm00001eb029020
Zm00001eb029030,Zm00001eb029030
Zm00001eb029040,Zm00001eb029040
Zm00001eb029060,Zm00001eb029060
Zm00001eb029070,Zm00001eb029070
Zm00001eb029080,Zm00001eb029080
Zm00001eb029090,Zm00001eb029090
Zm00001eb029100,Zm00001eb029100
Zm00001eb029110,Zm00001eb029110
Zm00001eb029120,Zm00001eb029120
Zm00001eb029130,Zm00001eb029130
Zm00001eb029140,pme34
Zm00001eb029160,Zm00001eb029160
Zm00001eb029180,Zm00001eb029180
Zm00001eb029190,Zm00001eb029190
Zm00001eb029200,Zm00001eb029200
Zm00001eb029210,Zm00001eb029210
Zm00001eb029220,dof11
Zm00001eb029230,Zm00001eb029230
Zm00001eb029240,Zm00001eb029240
Zm00001eb029250,AY106439
Zm00001eb029260,Zm00001eb029260
Zm00001eb029280,Zm00001eb029280
Zm00001eb029290,Zm00001eb029290
Zm00001eb029300,rs2
Zm00001eb029320,Zm00001eb029320
Zm00001eb029330,SCL30
Zm00001eb029350,Zm00001eb029350
Zm00001eb029360,Zm00001eb029360
Zm00001eb029370,Zm00001eb029370
Zm00001eb029380,Zm00001eb029380
Zm00001eb029390,Zm00001eb029390
Zm00001eb029400,Zm00001eb029400
Zm00001eb029410,Zm00001eb029410
Zm00001eb029450,aaap3
Zm00001eb029460,Zm00001eb029460
Zm00001eb029470,Zm00001eb029470
Zm00001eb029480,Zm00001eb029480
Zm00001eb029490,Zm00001eb029490
Zm00001eb029510,si683017d09
Zm00001eb029520,si603029f11
Zm00001eb029530,pap23
Zm00001eb029540,Zm00001eb029540
Zm00001eb029550,dgk1
Zm00001eb029560,tlc2
Zm00001eb029570,tlc2
Zm00001eb029580,pco093723
Zm00001eb029590,Zm00001eb029590
Zm00001eb029610,Zm00001eb029610
Zm00001eb029630,Zm00001eb029630
Zm00001eb029640,Zm00001eb029640
Zm00001eb029660,Zm00001eb029660
Zm00001eb029680,Zm00001eb029680
Zm00001eb029690,bsd2
Zm00001eb029700,Zm00001eb029700
Zm00001eb029710,Zm00001eb029710
Zm00001eb029720,Zm00001eb029720
Zm00001eb029730,Zm00001eb029730
Zm00001eb029740,Zm00001eb029740
Zm00001eb029750,Zm00001eb029750
Zm00001eb029770,arftf33
Zm00001eb029780,Zm00001eb029780
Zm00001eb029790,Zm00001eb029790
Zm00001eb029820,Zm00001eb029820
Zm00001eb029830,Zm00001eb029830
Zm00001eb029840,Zm00001eb029840
Zm00001eb029850,Zm00001eb029850
Zm00001eb029860,LOC103640480
Zm00001eb029880,LOC103640481
Zm00001eb029890,LOC103640481
Zm00001eb029900,Zm00001eb029900
Zm00001eb029920,Zm00001eb029920
Zm00001eb029930,Zm00001eb029930
Zm00001eb029940,Zm00001eb029940
Zm00001eb029950,Zm00001eb029950
Zm00001eb029960,Zm00001eb029960
Zm00001eb029970,Zm00001eb029970
Zm00001eb029980,Zm00001eb029980
Zm00001eb029990,Zm00001eb029990
Zm00001eb030010,Zm00001eb030010
Zm00001eb030020,Zm00001eb030020
Zm00001eb030030,Zm00001eb030030
Zm00001eb030040,Zm00001eb030040
Zm00001eb030050,Zm00001d030846
Zm00001eb030060,Zm00001eb030060
Zm00001eb030070,Zm00001eb030070
Zm00001eb030080,Zm00001eb030080
Zm00001eb030090,Zm00001eb030090
Zm00001eb030110,AY112092
Zm00001eb030120,Zm00001eb030120
Zm00001eb030130,Zm00001eb030130
Zm00001eb030140,Zm00001eb030140
Zm00001eb030150,Zm00001eb030150
Zm00001eb030160,Zm00001eb030160
Zm00001eb030170,Zm00001eb030170
Zm00001eb030190,Zm00001eb030190
Zm00001eb030200,Zm00001eb030200
Zm00001eb030210,Zm00001eb030210
Zm00001eb030220,osca9
Zm00001eb030240,ereb168
Zm00001eb030250,Zm00001eb030250
Zm00001eb030260,Zm00001eb030260
Zm00001eb030280,Zm00001eb030280
Zm00001eb030300,nbcs1
Zm00001eb030310,Zm00001eb030310
Zm00001eb030320,Zm00001eb030320
Zm00001eb030330,Zm00001eb030330
Zm00001eb030340,Zm00001eb030340
Zm00001eb030350,Zm00001eb030350
Zm00001eb030360,Zm00001eb030360
Zm00001eb030380,Zm00001eb030380
Zm00001eb030390,AI855190
Zm00001eb030400,Zm00001eb030400
Zm00001eb030410,Zm00001eb030410
Zm00001eb030420,umc2232
Zm00001eb030430,umc1395
Zm00001eb030440,pco061446a
Zm00001eb030450,dof18
Zm00001eb030460,Zm00001eb030460
Zm00001eb030470,Zm00001eb030470
Zm00001eb030480,Zm00001eb030480
Zm00001eb030490,Zm00001eb030490
Zm00001eb030510,abi46
Zm00001eb030530,cl16093_1
Zm00001eb030540,hac101b
Zm00001eb030550,umc2233
Zm00001eb030570,xlg1
Zm00001eb030590,Zm00001eb030590
Zm00001eb030600,Zm00001eb030600
Zm00001eb030610,Zm00001eb030610
Zm00001eb030620,Zm00001eb030620
Zm00001eb030630,Zm00001eb030630
Zm00001eb030640,Zm00001eb030640
Zm00001eb030650,Zm00001eb030650
Zm00001eb030660,Zm00001eb030660
Zm00001eb030670,Zm00001eb030670
Zm00001eb030680,Zm00001eb030680
Zm00001eb030690,Zm00001eb030690
Zm00001eb030700,Zm00001eb030700
Zm00001eb030710,Zm00001eb030710
Zm00001eb030720,umc1601
Zm00001eb030730,Zm00001eb030730
Zm00001eb030740,Zm00001eb030740
Zm00001eb030760,Zm00001eb030760
Zm00001eb030770,Zm00001eb030770
Zm00001eb030780,Zm00001eb030780
Zm00001eb030790,Zm00001eb030790
Zm00001eb030800,Zm00001eb030800
Zm00001eb030810,Zm00001eb030810
Zm00001eb030820,Zm00001eb030820
Zm00001eb030830,Zm00001eb030830
Zm00001eb030840,Zm00001eb030840
Zm00001eb030850,Zm00001eb030850
Zm00001eb030860,Zm00001eb030860
Zm00001eb030870,limtf4
Zm00001eb030880,IDP34
Zm00001eb030890,cbl11
Zm00001eb030900,Zm00001eb030900
Zm00001eb030910,Zm00001eb030910
Zm00001eb030920,Zm00001eb030920
Zm00001eb030930,Zm00001eb030930
Zm00001eb030940,Zm00001eb030940
Zm00001eb030950,Zm00001eb030950
Zm00001eb030960,Zm00001eb030960
Zm00001eb030970,Zm00001eb030970
Zm00001eb030980,Zm00001eb030980
Zm00001eb030990,wrky3
Zm00001eb031010,bhlh26
Zm00001eb031020,bhlh158
Zm00001eb031030,Zm00001eb031030
Zm00001eb031040,Zm00001eb031040
Zm00001eb031050,Zm00001eb031050
Zm00001eb031060,Zm00001eb031060
Zm00001eb031070,Zm00001eb031070
Zm00001eb031090,Zm00001eb031090
Zm00001eb031100,Zm00001eb031100
Zm00001eb031110,Zm00001eb031110
Zm00001eb031120,Zm00001eb031120
Zm00001eb031130,Zm00001eb031130
Zm00001eb031140,Zm00001eb031140
Zm00001eb031150,Zm00001eb031150
Zm00001eb031160,Zm00001eb031160
Zm00001eb031170,umc1323
Zm00001eb031180,Zm00001eb031180
Zm00001eb031190,iaa2
Zm00001eb031200,Zm00001eb031200
Zm00001eb031210,bzip111
Zm00001eb031220,vpp9
Zm00001eb031240,burp5
Zm00001eb031250,Zm00001eb031250
Zm00001eb031270,umc1386b
Zm00001eb031280,Zm00001eb031280
Zm00001eb031290,Zm00001eb031290
Zm00001eb031300,cpp2
Zm00001eb031310,cpp5
Zm00001eb031320,Zm00001eb031320
Zm00001eb031330,Zm00001eb031330
Zm00001eb031340,mkkk51
Zm00001eb031350,Zm00001eb031350
Zm00001eb031360,hmt2
Zm00001eb031370,Zm00001eb031370
Zm00001eb031390,Zm00001eb031390
Zm00001eb031400,Zm00001eb031400
Zm00001eb031410,cl13134_1
Zm00001eb031420,Zm00001eb031420
Zm00001eb031430,Zm00001eb031430
Zm00001eb031440,Zm00001eb031440
Zm00001eb031450,Zm00001eb031450
Zm00001eb031460,Zm00001eb031460
Zm00001eb031470,Zm00001eb031470
Zm00001eb031480,Zm00001eb031480
Zm00001eb031490,Zm00001eb031490
Zm00001eb031500,Zm00001eb031500
Zm00001eb031510,Zm00001eb031510
Zm00001eb031520,Zm00001eb031520
Zm00001eb031530,Zm00001eb031530
Zm00001eb031540,Zm00001eb031540
Zm00001eb031550,Zm00001eb031550
Zm00001eb031560,bhlh163
Zm00001eb031570,Zm00001eb031570
Zm00001eb031580,Zm00001eb031580
Zm00001eb031590,Zm00001eb031590
Zm00001eb031600,Zm00001eb031600
Zm00001eb031610,Zm00001eb031610
Zm00001eb031620,Zm00001eb031620
Zm00001eb031630,Zm00001eb031630
Zm00001eb031640,Zm00001eb031640
Zm00001eb031650,Zm00001eb031650
Zm00001eb031660,Zm00001eb031660
Zm00001eb031670,hb119
Zm00001eb031680,Zm00001eb031680
Zm00001eb031690,ca2p8
Zm00001eb031700,arftf34
Zm00001eb031720,Zm00001eb031720
Zm00001eb031730,Zm00001eb031730
Zm00001eb031740,Zm00001eb031740
Zm00001eb031750,Zm00001eb031750
Zm00001eb031760,bif2
Zm00001eb031770,Zm00001eb031770
Zm00001eb031780,Zm00001eb031780
Zm00001eb031790,apg1
Zm00001eb031800,Zm00001eb031800
Zm00001eb031810,orc3
Zm00001eb031820,Zm00001eb031820
Zm00001eb031830,Zm00001eb031830
Zm00001eb031840,chx11
Zm00001eb031850,chx15
Zm00001eb031860,Zm00001eb031860
Zm00001eb031870,Zm00001eb031870
Zm00001eb031880,Zm00001eb031880
Zm00001eb031890,Zm00001eb031890
Zm00001eb031900,Zm00001eb031900
Zm00001eb031910,Zm00001eb031910
Zm00001eb031920,Zm00001eb031920
Zm00001eb031930,Zm00001eb031930
Zm00001eb031940,nced2
Zm00001eb031950,Zm00001eb031950
Zm00001eb031960,Zm00001eb031960
Zm00001eb031970,bsu1
Zm00001eb031980,TIDP3496
Zm00001eb031990,Zm00001eb031990
Zm00001eb032000,ca2p5
Zm00001eb032010,Zm00001eb032010
Zm00001eb032020,Zm00001eb032020
Zm00001eb032030,iqd2
Zm00001eb032040,Zm00001eb032040
Zm00001eb032050,Zm00001eb032050
Zm00001eb032060,mbd106
Zm00001eb032070,Zm00001eb032070
Zm00001eb032100,Zm00001eb032100
Zm00001eb032110,Zm00001eb032110
Zm00001eb032130,Zm00001eb032130
Zm00001eb032150,Zm00001eb032150
Zm00001eb032160,Zm00001eb032160
Zm00001eb032170,Zm00001eb032170
Zm00001eb032180,Zm00001eb032180
Zm00001eb032190,Zm00001eb032190
Zm00001eb032200,IDP7471
Zm00001eb032220,Zm00001eb032220
Zm00001eb032230,Zm00001eb032230
Zm00001eb032240,Zm00001eb032240
Zm00001eb032250,Zm00001eb032250
Zm00001eb032260,Zm00001eb032260
Zm00001eb032270,Zm00001eb032270
Zm00001eb032280,Zm00001eb032280
Zm00001eb032290,mets1
Zm00001eb032310,Zm00001eb032310
Zm00001eb032320,Zm00001eb032320
Zm00001eb032330,Zm00001eb032330
Zm00001eb032340,gpm4
Zm00001eb032360,mlks1
Zm00001eb032370,gata9
Zm00001eb032380,cys2
Zm00001eb032390,Zm00001eb032390
Zm00001eb032400,Zm00001eb032400
Zm00001eb032410,Zm00001eb032410
Zm00001eb032420,Zm00001eb032420
Zm00001eb032430,Zm00001eb032430
Zm00001eb032460,Zm00001eb032460
Zm00001eb032470,Zm00001eb032470
Zm00001eb032480,Zm00001eb032480
Zm00001eb032500,Zm00001eb032500
Zm00001eb032510,Zm00001eb032510
Zm00001eb032520,Zm00001eb032520
Zm00001eb032540,Zm00001eb032540
Zm00001eb032550,Zm00001eb032550
Zm00001eb032560,Zm00001eb032560
Zm00001eb032570,Zm00001eb032570
Zm00001eb032580,Zm00001eb032580
Zm00001eb032590,Zm00001eb032590
Zm00001eb032600,prp5
Zm00001eb032620,Zm00001eb032620
Zm00001eb032630,Zm00001eb032630
Zm00001eb032640,TIDP3737
Zm00001eb032650,nactf50
Zm00001eb032660,Zm00001eb032660
Zm00001eb032670,bhlh115
Zm00001eb032680,bhlh78
Zm00001eb032690,grp1
Zm00001eb032700,Zm00001eb032700
Zm00001eb032720,Zm00001eb032720
Zm00001eb032730,Zm00001eb032730
Zm00001eb032740,Zm00001eb032740
Zm00001eb032750,cl4488_1
Zm00001eb032760,rhn1
Zm00001eb032770,Zm00001eb032770
Zm00001eb032780,hb84
Zm00001eb032790,Zm00001eb032790
Zm00001eb032800,Zm00001d031184
Zm00001eb032810,Zm00001eb032810
Zm00001eb032820,IDP741
Zm00001eb032840,Zm00001eb032840
Zm00001eb032850,vq9
Zm00001eb032860,Zm00001eb032860
Zm00001eb032870,bzip31
Zm00001eb032880,Zm00001eb032880
Zm00001eb032890,Zm00001eb032890
Zm00001eb032900,Zm00001eb032900
Zm00001eb032920,Zm00001eb032920
Zm00001eb032930,Zm00001eb032930
Zm00001eb032940,Zm00001eb032940
Zm00001eb032960,Zm00001eb032960
Zm00001eb032970,pco066796
Zm00001eb032990,Zm00001d031204
Zm00001eb033000,uce1
Zm00001eb033010,Zm00001eb033010
Zm00001eb033030,bx9
Zm00001eb033040,IDP8533
Zm00001eb033050,Zm00001eb033050
Zm00001eb033060,thl1
Zm00001eb033080,Zm00001eb033080
Zm00001eb033090,Zm00001eb033090
Zm00001eb033100,Zm00001eb033100
Zm00001eb033110,ppr*_GRMZM2G475897
Zm00001eb033120,Zm00001eb033120
Zm00001eb033130,Zm00001eb033130
Zm00001eb033140,Zm00001eb033140
Zm00001eb033150,asg11
Zm00001eb033160,Zm00001eb033160
Zm00001eb033180,abi27
Zm00001eb033190,umc1812
Zm00001eb033200,Zm00001eb033200
Zm00001eb033220,IDP7275
Zm00001eb033230,Zm00001eb033230
Zm00001eb033240,nhx7
Zm00001eb033290,Zm00001eb033290
Zm00001eb033310,Zm00001eb033310
Zm00001eb033320,Zm00001eb033320
Zm00001eb033330,Zm00001eb033330
Zm00001eb033340,IDP4052
Zm00001eb033360,Zm00001eb033360
Zm00001eb033370,Zm00001eb033370
Zm00001eb033380,Zm00001eb033380
Zm00001eb033390,dct2
Zm00001eb033400,Zm00001eb033400
Zm00001eb033410,Zm00001eb033410
Zm00001eb033440,Zm00001eb033440
Zm00001eb033450,Zm00001eb033450
Zm00001eb033460,Zm00001eb033460
Zm00001eb033470,cp33c
Zm00001eb033480,Zm00001eb033480
Zm00001eb033490,Zm00001eb033490
Zm00001eb033500,Zm00001eb033500
Zm00001eb033510,bhlh64
Zm00001eb033520,Zm00001eb033520
Zm00001eb033530,Zm00001eb033530
Zm00001eb033540,Zm00001eb033540
Zm00001eb033550,Zm00001eb033550
Zm00001eb033570,thx8
Zm00001eb033580,pco099340a
Zm00001eb033590,mbd119
Zm00001eb033600,SC32
Zm00001eb033610,myb164
Zm00001eb033620,Zm00001eb033620
Zm00001eb033630,Zm00001eb033630
Zm00001eb033640,Zm00001eb033640
Zm00001eb033650,csu92a
Zm00001eb033660,Zm00001eb033660
Zm00001eb033670,Zm00001eb033670
Zm00001eb033680,umc1590
Zm00001eb033690,Zm00001eb033690
Zm00001eb033700,Zm00001eb033700
Zm00001eb033710,Zm00001eb033710
Zm00001eb033720,Zm00001eb033720
Zm00001eb033730,Zm00001eb033730
Zm00001eb033740,Zm00001eb033740
Zm00001eb033760,Zm00001eb033760
Zm00001eb033780,Zm00001eb033780
Zm00001eb033790,xer3
Zm00001eb033800,Zm00001eb033800
Zm00001eb033820,Zm00001eb033820
Zm00001eb033830,Zm00001eb033830
Zm00001eb033840,Zm00001eb033840
Zm00001eb033850,Zm00001eb033850
Zm00001eb033860,Zm00001eb033860
Zm00001eb033870,aga3
Zm00001eb033880,rafs2
Zm00001eb033890,Zm00001eb033890
Zm00001eb033900,AY110566
Zm00001eb033910,ca5p13
Zm00001eb033920,umc2621
Zm00001eb033930,burp6
Zm00001eb033950,IDP1951
Zm00001eb033960,bnl5.59a
Zm00001eb033990,Zm00001eb033990
Zm00001eb034000,Zm00001eb034000
Zm00001eb034010,Zm00001eb034010
Zm00001eb034020,Zm00001eb034020
Zm00001eb034030,Zm00001eb034030
Zm00001eb034040,Zm00001eb034040
Zm00001eb034050,hsp8
Zm00001eb034060,Zm00001eb034060
Zm00001eb034080,IDP6867
Zm00001eb034090,Zm00001eb034090
Zm00001eb034100,IDP752
Zm00001eb034110,Zm00001eb034110
Zm00001eb034120,Zm00001eb034120
Zm00001eb034130,pza03531
Zm00001eb034140,Zm00001eb034140
Zm00001eb034150,Zm00001eb034150
Zm00001eb034170,Zm00001eb034170
Zm00001eb034180,AY110296
Zm00001eb034190,Zm00001eb034190
Zm00001eb034200,Zm00001eb034200
Zm00001eb034220,Zm00001eb034220
Zm00001eb034230,Zm00001eb034230
Zm00001eb034240,bnlg2057
Zm00001eb034250,Zm00001eb034250
Zm00001eb034260,pco084394
Zm00001eb034280,Zm00001eb034280
Zm00001eb034290,Zm00001eb034290
Zm00001eb034300,Zm00001eb034300
Zm00001eb034310,Zm00001eb034310
Zm00001eb034320,Zm00001eb034320
Zm00001eb034330,Zm00001eb034330
Zm00001eb034350,Zm00001eb034350
Zm00001eb034360,Zm00001eb034360
Zm00001eb034370,asg58
Zm00001eb034390,Zm00001eb034390
Zm00001eb034400,Zm00001eb034400
Zm00001eb034410,Zm00001eb034410
Zm00001eb034420,Zm00001eb034420
Zm00001eb034430,Zm00001eb034430
Zm00001eb034440,Zm00001eb034440
Zm00001eb034460,Zm00001eb034460
Zm00001eb034470,Zm00001eb034470
Zm00001eb034480,Zm00001eb034480
Zm00001eb034490,Zm00001eb034490
Zm00001eb034500,Zm00001eb034500
Zm00001eb034510,Zm00001eb034510
Zm00001eb034520,Zm00001eb034520
Zm00001eb034530,Zm00001eb034530
Zm00001eb034540,Zm00001eb034540
Zm00001eb034550,Zm00001eb034550
Zm00001eb034560,Zm00001eb034560
Zm00001eb034570,Zm00001eb034570
Zm00001eb034590,Zm00001eb034590
Zm00001eb034600,Zm00001eb034600
Zm00001eb034610,Zm00001eb034610
Zm00001eb034620,Zm00001eb034620
Zm00001eb034640,Zm00001eb034640
Zm00001eb034650,gpx13
Zm00001eb034660,Zm00001eb034660
Zm00001eb034670,Zm00001eb034670
Zm00001eb034680,Zm00001eb034680
Zm00001eb034690,xt1
Zm00001eb034700,Zm00001eb034700
Zm00001eb034710,Zm00001eb034710
Zm00001eb034720,Zm00001d031419
Zm00001eb034730,Zm00001eb034730
Zm00001eb034740,Zm00001eb034740
Zm00001eb034750,Zm00001eb034750
Zm00001eb034760,znf14
Zm00001eb034770,Zm00001eb034770
Zm00001eb034780,Zm00001eb034780
Zm00001eb034790,Zm00001eb034790
Zm00001eb034800,bak2
Zm00001eb034810,IDP4863
Zm00001eb034820,TIDP3261
Zm00001eb034830,TIDP3261
Zm00001eb034840,Zm00001eb034840
Zm00001eb034850,Zm00001eb034850
Zm00001eb034870,pgip2
Zm00001eb034880,Zm00001eb034880
Zm00001eb034890,pco067115
Zm00001eb034900,pan1
Zm00001eb034910,Zm00001eb034910
Zm00001eb034920,umc1123
Zm00001eb034940,bhlh112
Zm00001eb034960,Zm00001eb034960
Zm00001eb034970,Zm00001eb034970
Zm00001eb034980,Zm00001eb034980
Zm00001eb034990,Zm00001eb034990
Zm00001eb035010,lox13
Zm00001eb035020,GRMZM2G161004
Zm00001eb035030,ub2
Zm00001eb035040,si606063d04
Zm00001eb035050,mybr103
Zm00001eb035070,Zm00001eb035070
Zm00001eb035080,rmr6
Zm00001eb035110,rmr6
Zm00001eb035120,rmr6
Zm00001eb035130,Zm00001eb035130
Zm00001eb035140,Zm00001eb035140
Zm00001eb035150,Zm00001eb035150
Zm00001eb035160,Zm00001eb035160
Zm00001eb035170,Zm00001eb035170
Zm00001eb035180,nactf114
Zm00001eb035190,Zm00001eb035190
Zm00001eb035200,Zm00001eb035200
Zm00001eb035220,Zm00001eb035220
Zm00001eb035230,Zm00001eb035230
Zm00001eb035240,IDP156
Zm00001eb035260,Zm00001eb035260
Zm00001eb035270,Zm00001eb035270
Zm00001eb035290,Zm00001eb035290
Zm00001eb035300,Zm00001eb035300
Zm00001eb035310,AY104360
Zm00001eb035320,Zm00001eb035320
Zm00001eb035330,Zm00001eb035330
Zm00001eb035340,TIDP3285
Zm00001eb035350,Zm00001eb035350
Zm00001eb035360,pco121275a
Zm00001eb035370,sbp16
Zm00001eb035390,Zm00001eb035390
Zm00001eb035410,Zm00001eb035410
Zm00001eb035420,Zm00001eb035420
Zm00001eb035430,Zm00001eb035430
Zm00001eb035440,apx7
Zm00001eb035450,Zm00001eb035450
Zm00001eb035460,ereb169
Zm00001eb035470,ereb108
Zm00001eb035480,Zm00001eb035480
Zm00001eb035490,ereb150
Zm00001eb035500,Zm00001eb035500
Zm00001eb035510,Zm00001eb035510
Zm00001eb035520,Zm00001eb035520
Zm00001eb035530,Zm00001eb035530
Zm00001eb035540,ptk3
Zm00001eb035550,Zm00001eb035550
Zm00001eb035560,Zm00001eb035560
Zm00001eb035570,Zm00001eb035570
Zm00001eb035580,Zm00001eb035580
Zm00001eb035590,myb98
Zm00001eb035600,Zm00001eb035600
Zm00001eb035610,Zm00001eb035610
Zm00001eb035620,Zm00001eb035620
Zm00001eb035630,Zm00001eb035630
Zm00001eb035640,arftf1
Zm00001eb035650,Zm00001d031523
Zm00001eb035660,Zm00001eb035660
Zm00001eb035670,Zm00001eb035670
Zm00001eb035680,Zm00001eb035680
Zm00001eb035690,Zm00001eb035690
Zm00001eb035700,pco145471a
Zm00001eb035710,Zm00001eb035710
Zm00001eb035720,Zm00001eb035720
Zm00001eb035730,Zm00001eb035730
Zm00001eb035740,mterf2
Zm00001eb035750,umc1396
Zm00001eb035760,Zm00001eb035760
Zm00001eb035770,Zm00001eb035770
Zm00001eb035780,Zm00001eb035780
Zm00001eb035790,umc2235
Zm00001eb035800,Zm00001eb035800
Zm00001eb035810,Zm00001eb035810
Zm00001eb035820,sert1
Zm00001eb035830,Zm00001eb035830
Zm00001eb035840,Zm00001eb035840
Zm00001eb035850,lbd8
Zm00001eb035860,Zm00001eb035860
Zm00001eb035870,smr9
Zm00001eb035880,Zm00001eb035880
Zm00001eb035890,traf12
Zm00001eb035900,mab3
Zm00001eb035910,mab2
Zm00001eb035920,Zm00001eb035920
Zm00001eb035930,Zm00001eb035930
Zm00001eb035940,traf9
Zm00001eb035950,Zm00001eb035950
Zm00001eb035960,umc1919a
Zm00001eb035970,umc1748
Zm00001eb035980,Zm00001eb035980
Zm00001eb035990,Zm00001eb035990
Zm00001eb036000,Zm00001eb036000
Zm00001eb036010,Zm00001eb036010
Zm00001eb036020,Zm00001eb036020
Zm00001eb036030,Zm00001eb036030
Zm00001eb036040,bhlh81
Zm00001eb036050,Zm00001eb036050
Zm00001eb036060,Zm00001eb036060
Zm00001eb036070,Zm00001eb036070
Zm00001eb036080,Zm00001eb036080
Zm00001eb036100,Zm00001eb036100
Zm00001eb036110,Zm00001eb036110
Zm00001eb036130,pco127462a
Zm00001eb036140,Zm00001eb036140
Zm00001eb036150,Zm00001eb036150
Zm00001eb036160,Zm00001eb036160
Zm00001eb036170,bbr1
Zm00001eb036180,Zm00001eb036180
Zm00001eb036200,Zm00001eb036200
Zm00001eb036210,Zm00001eb036210
Zm00001eb036220,Zm00001eb036220
Zm00001eb036230,Zm00001eb036230
Zm00001eb036250,bnlg1615
Zm00001eb036270,bnlg1615
Zm00001eb036280,Zm00001eb036280
Zm00001eb036290,Zm00001eb036290
Zm00001eb036300,Zm00001eb036300
Zm00001eb036310,Zm00001eb036310
Zm00001eb036320,Zm00001eb036320
Zm00001eb036330,IDP7280
Zm00001eb036340,mads48
Zm00001eb036350,fha2
Zm00001eb036360,Zm00001eb036360
Zm00001eb036370,Zm00001eb036370
Zm00001eb036380,pin7
Zm00001eb036390,Zm00001eb036390
Zm00001eb036400,tcptf42
Zm00001eb036410,Zm00001eb036410
Zm00001eb036420,Zm00001eb036420
Zm00001eb036430,Zm00001eb036430
Zm00001eb036440,Zm00001eb036440
Zm00001eb036450,Zm00001eb036450
Zm00001eb036470,Zm00001eb036470
Zm00001eb036480,Zm00001eb036480
Zm00001eb036490,Zm00001eb036490
Zm00001eb036500,Zm00001eb036500
Zm00001eb036510,Zm00001eb036510
Zm00001eb036520,Zm00001eb036520
Zm00001eb036530,rpl17c
Zm00001eb036540,Zm00001eb036540
Zm00001eb036550,Zm00001eb036550
Zm00001eb036560,so1
Zm00001eb036570,Zm00001eb036570
Zm00001eb036580,IDP7844
Zm00001eb036590,zmm6
Zm00001eb036600,Zm00001eb036600
Zm00001eb036610,Zm00001eb036610
Zm00001eb036630,mads77
Zm00001eb036640,ntf1
Zm00001eb036650,Zm00001eb036650
Zm00001eb036660,Zm00001eb036660
Zm00001eb036670,Zm00001eb036670
Zm00001eb036680,Zm00001eb036680
Zm00001eb036690,Zm00001eb036690
Zm00001eb036700,Zm00001eb036700
Zm00001eb036710,Zm00001eb036710
Zm00001eb036720,Zm00001eb036720
Zm00001eb036740,Zm00001eb036740
Zm00001eb036750,ltpg1
Zm00001eb036760,umc2151
Zm00001eb036770,Zm00001eb036770
Zm00001eb036780,IDP6882
Zm00001eb036790,csu505(rpL7)
Zm00001eb036800,AY111153
Zm00001eb036820,Zm00001eb036820
Zm00001eb036830,Zm00001eb036830
Zm00001eb036840,Zm00001eb036840
Zm00001eb036850,Zm00001eb036850
Zm00001eb036860,Zm00001eb036860
Zm00001eb036870,Zm00001eb036870
Zm00001eb036880,sweet11a
Zm00001eb036890,IDP790
Zm00001eb036900,Zm00001eb036900
Zm00001eb036910,gpx3
Zm00001eb036920,nactf48
Zm00001eb036930,pap15
Zm00001eb036940,pdh2
Zm00001eb036950,TIDP2682
Zm00001eb036960,Zm00001eb036960
Zm00001eb036970,col16
Zm00001eb036990,bhlh173
Zm00001eb037000,Zm00001d031666
Zm00001eb037010,dsc2
Zm00001eb037020,Zm00001eb037020
Zm00001eb037030,Zm00001eb037030
Zm00001eb037040,ereb119
Zm00001eb037050,IDP8445
Zm00001eb037060,Zm00001eb037060
Zm00001eb037070,Zm00001eb037070
Zm00001eb037080,IDP295
Zm00001eb037100,Zm00001eb037100
Zm00001eb037110,pco070301
Zm00001eb037120,rrb3
Zm00001eb037130,Zm00001eb037130
Zm00001eb037140,Zm00001eb037140
Zm00001eb037150,Zm00001eb037150
Zm00001eb037160,Zm00001eb037160
Zm00001eb037170,Zm00001eb037170
Zm00001eb037180,Zm00001eb037180
Zm00001eb037190,Zm00001eb037190
Zm00001eb037200,Zm00001eb037200
Zm00001eb037210,umc2568
Zm00001eb037220,Zm00001eb037220
Zm00001eb037230,cl765_1
Zm00001eb037240,Zm00001eb037240
Zm00001eb037250,Zm00001eb037250
Zm00001eb037260,Zm00001eb037260
Zm00001eb037270,Zm00001eb037270
Zm00001eb037280,Zm00001eb037280
Zm00001eb037290,bzip62
Zm00001eb037300,Zm00001eb037300
Zm00001eb037310,Zm00001eb037310
Zm00001eb037320,Zm00001eb037320
Zm00001eb037330,Zm00001eb037330
Zm00001eb037340,Zm00001eb037340
Zm00001eb037350,umc1254
Zm00001eb037360,Zm00001eb037360
Zm00001eb037380,Zm00001eb037380
Zm00001eb037390,Zm00001eb037390
Zm00001eb037410,Zm00001eb037410
Zm00001eb037420,Zm00001eb037420
Zm00001eb037430,Zm00001eb037430
Zm00001eb037440,bhlh145
Zm00001eb037450,Zm00001eb037450
Zm00001eb037460,Zm00001eb037460
Zm00001eb037470,umc1335
Zm00001eb037480,tcptf21
Zm00001eb037490,Zm00001eb037490
Zm00001eb037500,ufg50
Zm00001eb037510,Zm00001eb037510
Zm00001eb037520,sodh1
