"gene","raw_cutree_cluster","trend_cluster","mean_SCT_expression"
"Zm00001eb163570",2,"C2",1.06219361335851
"Zm00001eb068050",2,"C2",1.0593844826672
"Zm00001eb229010",2,"C2",1.05777983996886
"Zm00001eb237680",2,"C2",1.0572560996647
"Zm00001eb191580",2,"C2",1.05698578361447
"Zm00001eb004420",2,"C2",1.0569352535809
"Zm00001eb293540",2,"C2",1.05218381520022
"Zm00001eb103890",2,"C2",1.05069789359458
"Zm00001eb008140",2,"C2",1.05024081189607
"Zm00001eb300890",2,"C2",1.04900958350164
"Zm00001eb390180",2,"C2",1.0480592901694
"Zm00001eb059770",2,"C2",1.04682974724532
"Zm00001eb030980",2,"C2",1.0454032040746
"Zm00001eb152680",2,"C2",1.04526803724874
"Zm00001eb191030",2,"C2",1.04454511934492
"Zm00001eb378280",2,"C2",1.04326330807842
"Zm00001eb200400",2,"C2",1.04253862225368
"Zm00001eb189860",2,"C2",1.04251945463845
"Zm00001eb342930",2,"C2",1.04133430523661
"Zm00001eb400180",2,"C2",1.04117201565497
"Zm00001eb339070",2,"C2",1.040397810183
"Zm00001eb169640",2,"C2",1.0396512054053
"Zm00001eb109690",2,"C2",1.03819817792144
"Zm00001eb303200",2,"C2",1.03808084801908
"Zm00001eb137540",2,"C2",1.03806362869017
"Zm00001eb341390",2,"C2",1.03739015861133
"Zm00001eb247210",2,"C2",1.03716014698578
"Zm00001eb228830",2,"C2",1.03316340936842
"Zm00001eb379990",2,"C2",1.03218587200469
"Zm00001eb337810",2,"C2",1.03101634124573
"Zm00001eb329040",2,"C2",1.0306758240017
"Zm00001eb234380",2,"C2",1.03007235119215
"Zm00001eb212160",2,"C2",1.02906506536253
"Zm00001eb198300",2,"C2",1.02823178594212
"Zm00001eb165060",2,"C2",1.02776716394198
"Zm00001eb387100",2,"C2",1.02763445861817
"Zm00001eb372790",2,"C2",1.02689805829117
"Zm00001eb114320",2,"C2",1.02628113623519
"Zm00001eb155040",2,"C2",1.02588560890435
"Zm00001eb140070",2,"C2",1.02573168560362
"Zm00001eb404250",2,"C2",1.02528080632052
"Zm00001eb330750",2,"C2",1.02483672320179
"Zm00001eb081650",2,"C2",1.02357289481668
"Zm00001eb131370",2,"C2",1.02169160285121
"Zm00001eb244180",2,"C2",1.02149758320891
"Zm00001eb194880",2,"C2",1.02095498889201
"Zm00001eb190830",2,"C2",1.02014101942591
"Zm00001eb397290",2,"C2",1.02007006108355
"Zm00001eb310700",2,"C2",1.01833270059078
"Zm00001eb043820",2,"C2",1.01730308249698
"Zm00001eb218980",2,"C2",1.01626454891834
"Zm00001eb228320",2,"C2",1.01587541238041
"Zm00001eb239890",2,"C2",1.01346940380492
"Zm00001eb170390",2,"C2",1.01213989475696
"Zm00001eb032060",2,"C2",1.01000903025687
"Zm00001eb404260",2,"C2",1.00815431912783
"Zm00001eb142940",2,"C2",1.00744435637556
"Zm00001eb282820",2,"C2",1.00571434203477
"Zm00001eb182460",2,"C2",1.00558341232807
"Zm00001eb134780",2,"C2",1.00319065017702
"Zm00001eb012670",2,"C2",1.00292828605117
"Zm00001eb301060",2,"C2",1.00277600455977
"Zm00001eb333210",2,"C2",1.00240040204309
"Zm00001eb368820",2,"C2",1.00138509870389
"Zm00001eb059560",2,"C2",1.00103399546713
"Zm00001eb420170",2,"C2",1.00094772862085
"Zm00001eb318770",2,"C2",0.999912741157413
"Zm00001eb008060",2,"C2",0.998848721881776
"Zm00001eb163250",2,"C2",0.998067391879913
"Zm00001eb013710",2,"C2",0.997967248793352
"Zm00001eb219310",2,"C2",0.997140660191999
"Zm00001eb301620",2,"C2",0.996201615912397
"Zm00001eb206520",2,"C2",0.995341829900741
"Zm00001eb126820",2,"C2",0.995030416194019
"Zm00001eb016990",2,"C2",0.994555394692795
"Zm00001eb379440",2,"C2",0.994426963497861
"Zm00001eb080780",2,"C2",0.993683413754978
"Zm00001eb174080",2,"C2",0.993616761822891
"Zm00001eb069640",2,"C2",0.993394364669236
"Zm00001eb365700",2,"C2",0.993094045543054
"Zm00001eb232220",2,"C2",0.99216047821271
"Zm00001eb217950",2,"C2",0.99088881753997
"Zm00001eb246150",2,"C2",0.98933045949806
"Zm00001eb168440",2,"C2",0.988197309848241
"Zm00001eb220780",2,"C2",0.985250539864475
"Zm00001eb413880",2,"C2",0.984957009063834
"Zm00001eb327480",2,"C2",0.984902430636989
"Zm00001eb216990",2,"C2",0.984694396614829
"Zm00001eb078040",2,"C2",0.984072901181296
"Zm00001eb295170",2,"C2",0.983956556996802
"Zm00001eb012600",2,"C2",0.982804499600284
"Zm00001eb229320",2,"C2",0.981740222347363
"Zm00001eb205070",2,"C2",0.98016382136582
"Zm00001eb255720",2,"C2",0.978937328395798
"Zm00001eb103720",2,"C2",0.978103162260027
"Zm00001eb094250",2,"C2",0.977430377711959
"Zm00001eb305840",2,"C2",0.977305304495207
"Zm00001eb186330",2,"C2",0.976376193658015
"Zm00001eb211000",2,"C2",0.976305158664543
"Zm00001eb232200",2,"C2",0.975323859592165
"Zm00001eb055640",2,"C2",0.974462679360097
"Zm00001eb381960",2,"C2",0.974149969835071
"Zm00001eb170540",2,"C2",0.972690246883389
"Zm00001eb076570",2,"C2",0.972401719907158
"Zm00001eb085030",2,"C2",0.970957131374177
"Zm00001eb170970",2,"C2",0.970662741840247
"Zm00001eb163260",2,"C2",0.970640496027042
"Zm00001eb363240",2,"C2",0.970494682694509
"Zm00001eb037330",2,"C2",0.970369566711467
"Zm00001eb379830",2,"C2",0.970014264225517
"Zm00001eb117150",2,"C2",0.969557901811653
"Zm00001eb334390",2,"C2",0.96930112573829
"Zm00001eb247500",2,"C2",0.969141513244316
"Zm00001eb044910",2,"C2",0.96864044836168
"Zm00001eb054700",2,"C2",0.968621392396741
"Zm00001eb379560",2,"C2",0.96809930408165
"Zm00001eb111290",2,"C2",0.967440145814987
"Zm00001eb393130",2,"C2",0.967115899912542
"Zm00001eb205020",2,"C2",0.966872686277073
"Zm00001eb220140",2,"C2",0.966384304648756
"Zm00001eb294250",2,"C2",0.964774497149931
"Zm00001eb365730",2,"C2",0.964749329883736
"Zm00001eb044540",2,"C2",0.963341917964975
"Zm00001eb100180",2,"C2",0.963041573922176
"Zm00001eb118210",2,"C2",0.962935541624301
"Zm00001eb351120",2,"C2",0.962871190402803
"Zm00001eb178650",2,"C2",0.962363891335725
"Zm00001eb111740",2,"C2",0.961265093851951
"Zm00001eb011490",2,"C2",0.960265058569444
"Zm00001eb033960",2,"C2",0.9602632361727
"Zm00001eb427610",2,"C2",0.960238751843161
"Zm00001eb002520",2,"C2",0.95830475389641
"Zm00001eb245930",2,"C2",0.958253191222611
"Zm00001eb127650",2,"C2",0.957721294273184
"Zm00001eb266560",2,"C2",0.957375041999945
"Zm00001eb294050",2,"C2",0.95673500133246
"Zm00001eb415970",2,"C2",0.956437821384639
"Zm00001eb260270",2,"C2",0.955896472126475
"Zm00001eb333670",2,"C2",0.95543657270502
"Zm00001eb384230",2,"C2",0.955034212870097
"Zm00001eb111600",2,"C2",0.95482542584552
"Zm00001eb268890",2,"C2",0.953733797228117
"Zm00001eb409020",2,"C2",0.953051332455773
"Zm00001eb117930",2,"C2",0.952638980786484
"Zm00001eb123540",2,"C2",0.951180728676742
"Zm00001eb078940",2,"C2",0.950962701622073
"Zm00001eb282310",2,"C2",0.950950072498528
"Zm00001eb166260",2,"C2",0.949518086156186
"Zm00001eb222210",2,"C2",0.948636127340215
"Zm00001eb172650",2,"C2",0.946768670781919
"Zm00001eb259470",2,"C2",0.94659139915196
"Zm00001eb279340",2,"C2",0.945928626506091
"Zm00001eb316500",2,"C2",0.945492600606404
"Zm00001eb277700",2,"C2",0.945122340369104
"Zm00001eb179330",2,"C2",0.944740172933575
"Zm00001eb416340",2,"C2",0.944492873666542
"Zm00001eb252660",2,"C2",0.944448281960828
"Zm00001eb347680",2,"C2",0.943964770014052
"Zm00001eb389230",2,"C2",0.941777863723958
"Zm00001eb432790",2,"C2",0.940203264501876
"Zm00001eb104750",2,"C2",0.939581321940259
"Zm00001eb199670",2,"C2",0.939499134574172
"Zm00001eb106680",2,"C2",0.939311151530287
"Zm00001eb235880",2,"C2",0.938343043833628
"Zm00001eb054210",2,"C2",0.937904075413519
"Zm00001eb393140",2,"C2",0.937262407567855
"Zm00001eb335380",2,"C2",0.937101320700512
"Zm00001eb302830",2,"C2",0.937037328560969
"Zm00001eb256900",2,"C2",0.934635641309077
"Zm00001eb228300",2,"C2",0.934594762237153
"Zm00001eb045320",2,"C2",0.93448093156825
"Zm00001eb133900",2,"C2",0.933741996648947
"Zm00001eb016110",2,"C2",0.931276641544618
"Zm00001eb003490",2,"C2",0.931090075484146
"Zm00001eb246760",2,"C2",0.929302787340084
"Zm00001eb086560",2,"C2",0.928529652201578
"Zm00001eb248070",2,"C2",0.928020223850792
"Zm00001eb236340",2,"C2",0.927924883524664
"Zm00001eb153770",2,"C2",0.927577330054514
"Zm00001eb416430",2,"C2",0.927403791262142
"Zm00001eb005320",2,"C2",0.926278577251044
"Zm00001eb415390",2,"C2",0.92531344277035
"Zm00001eb296870",2,"C2",0.925039590616177
"Zm00001eb297550",2,"C2",0.924780912296184
"Zm00001eb212700",2,"C2",0.924523808857605
"Zm00001eb293480",2,"C2",0.924445528689917
"Zm00001eb277410",2,"C2",0.923571253218114
"Zm00001eb107110",2,"C2",0.923369776109094
"Zm00001eb015910",2,"C2",0.922633444040246
"Zm00001eb275730",2,"C2",0.922547886027345
"Zm00001eb107040",2,"C2",0.922027190642292
"Zm00001eb187580",2,"C2",0.921793287793853
"Zm00001eb420600",2,"C2",0.919804735161423
"Zm00001eb421360",2,"C2",0.919629052403894
"Zm00001eb390460",2,"C2",0.919416907612786
"Zm00001eb046370",2,"C2",0.918905994199899
"Zm00001eb182750",2,"C2",0.91698150303731
"Zm00001eb388260",2,"C2",0.915477480455273
"Zm00001eb282780",2,"C2",0.914218043877679
"Zm00001eb058120",2,"C2",0.91384182972841
"Zm00001eb334860",2,"C2",0.913457359790613
"Zm00001eb174310",2,"C2",0.91278937676352
"Zm00001eb229430",2,"C2",0.912173789012808
"Zm00001eb255690",2,"C2",0.912147277056533
"Zm00001eb096920",2,"C2",0.910947374213449
"Zm00001eb065770",2,"C2",0.910792817115908
"Zm00001eb025840",2,"C2",0.908453639568314
"Zm00001eb354470",2,"C2",0.908299487054966
"Zm00001eb273020",2,"C2",0.907956808514347
"Zm00001eb380080",2,"C2",0.906811071707388
"Zm00001eb269130",2,"C2",0.905566205883946
"Zm00001eb026200",2,"C2",0.905531017397255
"Zm00001eb406350",2,"C2",0.90492800297884
"Zm00001eb332580",2,"C2",0.904241632099707
"Zm00001eb033600",2,"C2",0.904219591488762
"Zm00001eb316260",2,"C2",0.903082339940838
"Zm00001eb086880",2,"C2",0.902333986085221
"Zm00001eb435560",2,"C2",0.902029113842245
"Zm00001eb406450",2,"C2",0.901097333817904
"Zm00001eb345280",2,"C2",0.900388495166524
"Zm00001eb253180",2,"C2",0.899492013497761
"Zm00001eb073660",2,"C2",0.898291811484013
"Zm00001eb070820",2,"C2",0.897781742944396
"Zm00001eb164590",2,"C2",0.897384821477955
"Zm00001eb159040",2,"C2",0.895339364704651
"Zm00001eb252790",2,"C2",0.89492728841401
"Zm00001eb135800",2,"C2",0.894746083866361
"Zm00001eb164030",2,"C2",0.894587629205597
"Zm00001eb015700",2,"C2",0.894342647703582
"Zm00001eb434010",2,"C2",0.89307841492618
"Zm00001eb332950",2,"C2",0.892429335185896
"Zm00001eb041190",2,"C2",0.891683904050225
"Zm00001eb333160",2,"C2",0.891156561434912
"Zm00001eb050220",2,"C2",0.889012652541721
"Zm00001eb153880",2,"C2",0.888865395486101
"Zm00001eb302210",2,"C2",0.888727668573845
"Zm00001eb029330",2,"C2",0.888530995055618
"Zm00001eb078350",2,"C2",0.888474661490748
"Zm00001eb246800",2,"C2",0.887131629295761
"Zm00001eb390500",2,"C2",0.886640812212305
"Zm00001eb212300",2,"C2",0.886592626513545
"Zm00001eb150450",2,"C2",0.88529402243964
"Zm00001eb069420",2,"C2",0.884959122036144
"Zm00001eb294900",2,"C2",0.882850704816065
"Zm00001eb417640",2,"C2",0.882288199286924
"Zm00001eb032200",2,"C2",0.882099195511247
"Zm00001eb323810",2,"C2",0.881258421156615
"Zm00001eb277790",2,"C2",0.880830209832098
"Zm00001eb162370",2,"C2",0.880589173940341
"Zm00001eb173260",2,"C2",0.880082953653483
"Zm00001eb302950",2,"C2",0.879967677258841
"Zm00001eb231430",2,"C2",0.878983032347536
"Zm00001eb183780",2,"C2",0.878940978854339
"Zm00001eb104540",2,"C2",0.878833490471632
"Zm00001eb350340",2,"C2",0.876883558533131
"Zm00001eb116250",2,"C2",0.876602171998765
"Zm00001eb075060",2,"C2",0.876274010113754
"Zm00001eb188530",2,"C2",0.875580860809915
"Zm00001eb105560",2,"C2",0.874943635083006
"Zm00001eb136920",2,"C2",0.874867865635339
"Zm00001eb206650",2,"C2",0.873453574721481
"Zm00001eb271220",2,"C2",0.873293113743452
"Zm00001eb392330",2,"C2",0.872926041007216
"Zm00001eb082150",2,"C2",0.872458923115151
"Zm00001eb420880",2,"C2",0.872246002322974
"Zm00001eb065080",2,"C2",0.87185789848271
"Zm00001eb132880",2,"C2",0.870145171974208
"Zm00001eb084160",2,"C2",0.869997908273089
"Zm00001eb204950",2,"C2",0.86996599742251
"Zm00001eb386920",2,"C2",0.869247967874212
"Zm00001eb011420",2,"C2",0.869202363422772
"Zm00001eb337040",2,"C2",0.868950168859936
"Zm00001eb329210",2,"C2",0.868094867715536
"Zm00001eb251700",2,"C2",0.867072586279481
"Zm00001eb062530",2,"C2",0.865785304851039
"Zm00001eb066020",2,"C2",0.864027629720079
"Zm00001eb333980",2,"C2",0.862960473423785
"Zm00001eb328850",2,"C2",0.862408176097969
"Zm00001eb000480",2,"C2",0.862185906712445
"Zm00001eb280020",2,"C2",0.860952565267201
"Zm00001eb294310",2,"C2",0.860169049264082
"Zm00001eb001430",2,"C2",0.859923994700805
"Zm00001eb295890",2,"C2",0.859449290238009
"Zm00001eb332770",2,"C2",0.858397283878294
"Zm00001eb066470",2,"C2",0.858335977621269
"Zm00001eb210740",2,"C2",0.858016291361188
"Zm00001eb073240",2,"C2",0.857400300738139
"Zm00001eb289150",2,"C2",0.857174136682001
"Zm00001eb013840",2,"C2",0.855712491297355
"Zm00001eb354170",2,"C2",0.855079968738741
"Zm00001eb102760",2,"C2",0.853507229394187
"Zm00001eb098070",2,"C2",0.853318523984491
"Zm00001eb041130",2,"C2",0.853314695152079
"Zm00001eb031600",2,"C2",0.853086321725709
"Zm00001eb246770",2,"C2",0.85189343329993
"Zm00001eb421980",2,"C2",0.850760159808494
"Zm00001eb414310",2,"C2",0.850205876306166
"Zm00001eb218130",2,"C2",0.84831599742656
"Zm00001eb329760",2,"C2",0.84797371847288
"Zm00001eb195650",2,"C2",0.847766539035975
"Zm00001eb146080",2,"C2",0.847207668487482
"Zm00001eb156600",2,"C2",0.847132603837704
"Zm00001eb215210",2,"C2",0.846776944424489
"Zm00001eb198100",2,"C2",0.845354759315748
"Zm00001eb356410",2,"C2",0.845332676205089
"Zm00001eb354320",2,"C2",0.845045266116589
"Zm00001eb133420",2,"C2",0.842343373490791
"Zm00001eb126990",2,"C2",0.842047603357105
"Zm00001eb398420",2,"C2",0.841903307966877
"Zm00001eb121880",2,"C2",0.841629199095398
"Zm00001eb405630",2,"C2",0.841511092126052
"Zm00001eb363890",2,"C2",0.840689529089444
"Zm00001eb308350",2,"C2",0.840320506474412
"Zm00001eb218770",2,"C2",0.840305271348668
"Zm00001eb251620",2,"C2",0.839594116652641
"Zm00001eb174610",2,"C2",0.838272889315974
"Zm00001eb231020",2,"C2",0.838002968736948
"Zm00001eb058150",2,"C2",0.837254755025076
"Zm00001eb287090",2,"C2",0.836041333599114
"Zm00001eb309230",2,"C2",0.834167420772544
"Zm00001eb049200",2,"C2",0.832930430237291
"Zm00001eb381870",2,"C2",0.832855937322724
"Zm00001eb354200",2,"C2",0.832483017675885
"Zm00001eb134600",2,"C2",0.831576381709003
"Zm00001eb160070",2,"C2",0.83126931839006
"Zm00001eb058490",2,"C2",0.831123351822224
"Zm00001eb357570",2,"C2",0.830043930913718
"Zm00001eb200370",2,"C2",0.829236443666275
"Zm00001eb056050",2,"C2",0.828942919656409
"Zm00001eb210620",2,"C2",0.828605719694275
"Zm00001eb258320",2,"C2",0.828604132076643
"Zm00001eb148160",2,"C2",0.828170372304
"Zm00001eb129960",2,"C2",0.827918508944521
"Zm00001eb171480",2,"C2",0.826632679747521
"Zm00001eb023080",2,"C2",0.826601211349365
"Zm00001eb222690",2,"C2",0.826217712625999
"Zm00001eb259300",2,"C2",0.824582742931
"Zm00001eb352800",2,"C2",0.823478977137937
"Zm00001eb067130",2,"C2",0.822766380238117
"Zm00001eb016160",2,"C2",0.822187789178731
"Zm00001eb325220",2,"C2",0.820640457133298
"Zm00001eb176980",2,"C2",0.820594966322005
"Zm00001eb266260",2,"C2",0.819630660614641
"Zm00001eb333790",2,"C2",0.818717794470356
"Zm00001eb280580",2,"C2",0.817459845750008
"Zm00001eb028170",2,"C2",0.816274449670258
"Zm00001eb205630",2,"C2",0.816156501117386
"Zm00001eb336890",2,"C2",0.816102895900326
"Zm00001eb326830",2,"C2",0.815992080443951
"Zm00001eb259660",2,"C2",0.815311848088492
"Zm00001eb219090",2,"C2",0.813689594513737
"Zm00001eb285560",2,"C2",0.813295963453455
"Zm00001eb152750",2,"C2",0.813134768826552
"Zm00001eb135750",2,"C2",0.812219027664746
"Zm00001eb232360",2,"C2",0.812194579630816
"Zm00001eb127790",2,"C2",0.812022107692658
"Zm00001eb124530",2,"C2",0.811974137113182
"Zm00001eb207290",2,"C2",0.811925801421443
"Zm00001eb018830",2,"C2",0.811790249216032
"Zm00001eb128720",2,"C2",0.810509824150138
"Zm00001eb178030",2,"C2",0.81004779636698
"Zm00001eb034060",2,"C2",0.809871099112117
"Zm00001eb057870",2,"C2",0.808669032359841
"Zm00001eb344750",2,"C2",0.807984721479644
"Zm00001eb078510",2,"C2",0.80752849767531
"Zm00001eb175280",2,"C2",0.807504385186258
"Zm00001eb144800",2,"C2",0.806854590211948
"Zm00001eb047310",2,"C2",0.806693670988743
"Zm00001eb143850",2,"C2",0.805289890922929
"Zm00001eb188670",2,"C2",0.804959003799229
"Zm00001eb351270",2,"C2",0.804635896320485
"Zm00001eb081110",2,"C2",0.804437574792272
"Zm00001eb036900",2,"C2",0.804238364242579
"Zm00001eb319410",2,"C2",0.802597175109992
"Zm00001eb028400",2,"C2",0.802461584279807
"Zm00001eb361800",2,"C2",0.801804422065685
"Zm00001eb298610",2,"C2",0.801172292727375
"Zm00001eb015470",2,"C2",0.800738464413284
"Zm00001eb016670",2,"C2",0.800693807578359
"Zm00001eb006360",2,"C2",0.800194439435071
"Zm00001eb121060",2,"C2",0.800048480555218
"Zm00001eb205820",2,"C2",0.799870496495592
"Zm00001eb279650",2,"C2",0.799735136100794
"Zm00001eb093160",2,"C2",0.799139520358514
"Zm00001eb394590",2,"C2",0.798377405008585
"Zm00001eb120030",4,"C3",1.77484572052659
"Zm00001eb206090",4,"C3",1.74746132400238
"Zm00001eb096930",4,"C3",1.67623001568281
"Zm00001eb344300",4,"C3",1.57007942052662
"Zm00001eb120700",4,"C3",1.52144298555346
"Zm00001eb087160",4,"C3",1.50220532188882
"Zm00001eb296990",4,"C3",1.44359887478292
"Zm00001eb197870",4,"C3",1.42752580493899
"Zm00001eb247450",4,"C3",1.40007847244337
"Zm00001eb208960",4,"C3",1.35007417447124
"Zm00001eb264630",4,"C3",1.23671506220429
"Zm00001eb066640",4,"C3",1.22707687925957
"Zm00001eb125560",4,"C3",1.22132959017655
"Zm00001eb333780",4,"C3",1.1159826180146
"Zm00001eb006020",4,"C3",1.0838385642067
"Zm00001eb074530",4,"C3",1.04373832944555
"Zm00001eb280690",4,"C3",0.982603571663129
"Zm00001eb216870",4,"C3",0.977076632088361
"Zm00001eb036750",4,"C3",0.965399204439822
"Zm00001eb427470",4,"C3",0.963662004178465
"Zm00001eb053160",4,"C3",0.928553853909365
"Zm00001eb109290",4,"C3",0.921092721370928
"Zm00001eb256740",4,"C3",0.919521532552995
"Zm00001eb233880",4,"C3",0.909918270081126
"Zm00001eb333520",4,"C3",0.906542435875947
"Zm00001eb335900",4,"C3",0.88558029300469
"Zm00001eb164230",4,"C3",0.855581820008759
"Zm00001eb039310",4,"C3",0.85458352467718
"Zm00001eb016200",4,"C3",0.853234818231388
"Zm00001eb395760",4,"C3",0.845432686295659
"Zm00001eb363590",4,"C3",0.820657977907881
"Zm00001eb087050",4,"C3",0.81220175084394
"Zm00001eb214330",4,"C3",0.795083440686558
"Zm00001eb295830",4,"C3",0.790470822557385
"Zm00001eb370520",4,"C3",0.780037231083189
"Zm00001eb148000",4,"C3",0.770588551753522
"Zm00001eb237880",4,"C3",0.747437041538457
"Zm00001eb358270",4,"C3",0.746391090944426
"Zm00001eb254080",4,"C3",0.725531006716125
"Zm00001eb433460",4,"C3",0.724492549056387
"Zm00001eb431790",4,"C3",0.710896928990609
"Zm00001eb432480",4,"C3",0.691595685041596
"Zm00001eb048920",4,"C3",0.682734498407222
"Zm00001eb429190",4,"C3",0.644757453864753
"Zm00001eb062500",4,"C3",0.624449310788992
"Zm00001eb428570",4,"C3",0.620791293396097
"Zm00001eb143140",4,"C3",0.617361957835452
"Zm00001eb057840",4,"C3",0.60231476596533
"Zm00001eb434230",4,"C3",0.597115821060789
"Zm00001eb085330",4,"C3",0.594920458913099
"Zm00001eb038890",4,"C3",0.581597802310853
"Zm00001eb331990",4,"C3",0.580724002831265
"Zm00001eb195970",4,"C3",0.541862249160917
"Zm00001eb246720",4,"C3",0.541273277997146
"Zm00001eb399120",4,"C3",0.538402146983893
"Zm00001eb185130",4,"C3",0.530364561005498
"Zm00001eb056280",4,"C3",0.529548525124985
"Zm00001eb122190",4,"C3",0.525258294747765
"Zm00001eb075320",4,"C3",0.5119846949958
"Zm00001eb329730",4,"C3",0.484685117065257
"Zm00001eb334910",4,"C3",0.483537268083096
"Zm00001eb040480",4,"C3",0.472077798474337
"Zm00001eb291190",4,"C3",0.466760197472262
"Zm00001eb218850",4,"C3",0.464559628675913
"Zm00001eb319770",4,"C3",0.45052067514706
"Zm00001eb223980",4,"C3",0.43243189205921
"Zm00001eb063220",4,"C3",0.423168404149248
"Zm00001eb113170",4,"C3",0.418015527349082
"Zm00001eb168870",4,"C3",0.410809336602278
"Zm00001eb319090",4,"C3",0.389397508806297
"Zm00001eb093670",4,"C3",0.363371144455193
"Zm00001eb120010",4,"C3",0.362312282478664
"Zm00001eb073830",4,"C3",0.350208850687817
"Zm00001eb057000",4,"C3",0.347298329445013
"Zm00001eb251200",4,"C3",0.343094272797367
"Zm00001eb008130",4,"C3",0.332969389967322
"Zm00001eb228410",4,"C3",0.33147843059837
"Zm00001eb312910",4,"C3",0.325162727159894
"Zm00001eb118900",4,"C3",0.313703859054719
"Zm00001eb082130",4,"C3",0.303759150595769
"Zm00001eb216960",4,"C3",0.299290218362859
"Zm00001eb136720",4,"C3",0.298713559341787
"Zm00001eb195760",4,"C3",0.298324425942669
"Zm00001eb068880",4,"C3",0.290755142276173
"Zm00001eb100230",4,"C3",0.287199848322443
"Zm00001eb247720",4,"C3",0.264853061869119
"Zm00001eb421220",4,"C3",0.262303943515975
"Zm00001eb030970",4,"C3",0.257556478125673
"Zm00001eb254280",4,"C3",0.25390778825779
"Zm00001eb397270",4,"C3",0.249125788153676
"Zm00001eb271160",4,"C3",0.245536339262471
"Zm00001eb344260",4,"C3",0.245530731514233
"Zm00001eb010660",4,"C3",0.244190228484849
"Zm00001eb068290",4,"C3",0.241542003013195
"Zm00001eb044480",4,"C3",0.241354846105424
"Zm00001eb225650",4,"C3",0.241160617299478
"Zm00001eb002680",4,"C3",0.240168408539604
"Zm00001eb314160",4,"C3",0.237568245662041
"Zm00001eb052070",4,"C3",0.235145865138752
"Zm00001eb410830",4,"C3",0.232815923153347
"Zm00001eb418940",4,"C3",0.229677208046051
"Zm00001eb427320",4,"C3",0.220642537865117
"Zm00001eb387280",4,"C3",0.219768916682894
"Zm00001eb218820",4,"C3",0.21557067729451
"Zm00001eb384290",4,"C3",0.215325282460868
"Zm00001eb039810",4,"C3",0.206749553055618
"Zm00001eb386270",4,"C3",0.204179160243069
"Zm00001eb078070",4,"C3",0.198719848189836
"Zm00001eb101120",4,"C3",0.184597927713671
"Zm00001eb079340",4,"C3",0.181137497694083
"Zm00001eb023970",4,"C3",0.179220034250529
"Zm00001eb213430",4,"C3",0.17423197216843
"Zm00001eb147220",4,"C3",0.16522763274107
"Zm00001eb292690",4,"C3",0.160255818032325
"Zm00001eb205210",4,"C3",0.158933113526418
"Zm00001eb058240",4,"C3",0.158208132032494
"Zm00001eb001630",4,"C3",0.157259455137911
"Zm00001eb335670",4,"C3",0.146514869507628
"Zm00001eb301170",4,"C3",0.145070523726951
"Zm00001eb392580",4,"C3",0.144853275267328
"Zm00001eb233230",4,"C3",0.144786563768777
"Zm00001eb205600",4,"C3",0.142373538977132
