"gene","total_umi","detected_spots","pass_minimum_100_reads"
"Zm00001eb098680",5086,4059,TRUE
"Zm00001eb067860",0,0,FALSE
"Zm00001eb071880",26,25,FALSE
"Zm00001eb092790",133,123,TRUE
"Zm00001eb091930",0,0,FALSE
"Zm00001eb094130",0,0,FALSE
"Zm00001eb096280",5397,4337,TRUE
"Zm00001eb107940",703,661,TRUE
"Zm00001eb112360",11770,7520,TRUE
"Zm00001eb106460",172166,19074,TRUE
"Zm00001eb092500",16,15,FALSE
"Zm00001eb110920",8067,5727,TRUE
"Zm00001eb074810",244,242,TRUE
"Zm00001eb080820",11892,7624,TRUE
"Zm00001eb106320",1173,1077,TRUE
"Zm00001eb104660",3161,2739,TRUE
"Zm00001eb090920",20392,10649,TRUE
"Zm00001eb082100",1022,965,TRUE
"Zm00001eb077210",5650,4545,TRUE
"Zm00001eb068880",8444,5618,TRUE
"Zm00001eb092990",0,0,FALSE
"Zm00001eb104800",0,0,FALSE
"Zm00001eb108430",6131,4849,TRUE
"Zm00001eb080710",8142,6022,TRUE
"Zm00001eb116440",12297,8211,TRUE
"Zm00001eb083600",4313,3478,TRUE
"Zm00001eb100890",1630,1534,TRUE
"Zm00001eb066290",14272,8597,TRUE
"Zm00001eb101580",691,658,TRUE
"Zm00001eb093630",1741,1596,TRUE
"Zm00001eb090410",27,27,FALSE
"Zm00001eb075460",10611,7247,TRUE
"Zm00001eb091120",0,0,FALSE
"Zm00001eb105890",11007,7697,TRUE
"Zm00001eb101320",7409,5588,TRUE
"Zm00001eb101040",4036,2854,TRUE
"Zm00001eb079220",41194,13870,TRUE
"Zm00001eb090130",0,0,FALSE
"Zm00001eb065620",233,188,TRUE
"Zm00001eb100880",487,471,TRUE
"Zm00001eb104100",1082,914,TRUE
"Zm00001eb107090",2187,1966,TRUE
"Zm00001eb076940",39,39,FALSE
"Zm00001eb089820",166,165,TRUE
"Zm00001eb104590",6562,5075,TRUE
"Zm00001eb079830",276,269,TRUE
"Zm00001eb090850",3262,2364,TRUE
"Zm00001eb082980",17503,10099,TRUE
"Zm00001eb070680",1971,1813,TRUE
"Zm00001eb074450",3,3,FALSE
"Zm00001eb067950",2,2,FALSE
"Zm00001eb102590",383,337,TRUE
"Zm00001eb111140",0,0,FALSE
"Zm00001eb109870",11081,7322,TRUE
"Zm00001eb085600",10,10,FALSE
"Zm00001eb081380",10183,6691,TRUE
"Zm00001eb110430",18115,10659,TRUE
"Zm00001eb091230",3476,2821,TRUE
"Zm00001eb108350",23,23,FALSE
"Zm00001eb114410",0,0,FALSE
"Zm00001eb110250",10950,6888,TRUE
"Zm00001eb074130",0,0,FALSE
"Zm00001eb074820",3826,3301,TRUE
"Zm00001eb096270",47,47,FALSE
"Zm00001eb105600",0,0,FALSE
"Zm00001eb079180",11004,7586,TRUE
"Zm00001eb066510",8366,6403,TRUE
"Zm00001eb069410",8,8,FALSE
"Zm00001eb081580",3123,2712,TRUE
"Zm00001eb086380",967,888,TRUE
"Zm00001eb111230",6965,5296,TRUE
"Zm00001eb110710",5102,4083,TRUE
"Zm00001eb096940",862,803,TRUE
"Zm00001eb086940",0,0,FALSE
"Zm00001eb075330",3102,2721,TRUE
"Zm00001eb113570",0,0,FALSE
"Zm00001eb074700",1,1,FALSE
"Zm00001eb082880",33,32,FALSE
"Zm00001eb114880",9345,6677,TRUE
"Zm00001eb100360",37,37,FALSE
"Zm00001eb067310",7,7,FALSE
"Zm00001eb108780",68,63,FALSE
"Zm00001eb106070",134,132,TRUE
"Zm00001eb076640",17089,10234,TRUE
"Zm00001eb070950",328104,19715,TRUE
"Zm00001eb076690",258,254,TRUE
"Zm00001eb083050",0,0,FALSE
"Zm00001eb105500",308,291,TRUE
"Zm00001eb081990",5,5,FALSE
"Zm00001eb103290",14,14,FALSE
"Zm00001eb113350",14765,8141,TRUE
"Zm00001eb116140",0,0,FALSE
"Zm00001eb071120",7419,5483,TRUE
"Zm00001eb069070",6745,5233,TRUE
"Zm00001eb074490",0,0,FALSE
"Zm00001eb110540",12081,8199,TRUE
"Zm00001eb077110",51,51,FALSE
"Zm00001eb105740",2010,1803,TRUE
"Zm00001eb070320",4293,3601,TRUE
"Zm00001eb104140",397,385,TRUE
"Zm00001eb099680",1,1,FALSE
"Zm00001eb117310",3292,2841,TRUE
"Zm00001eb076180",725,473,TRUE
"Zm00001eb066920",5092,4162,TRUE
"Zm00001eb071330",0,0,FALSE
"Zm00001eb117600",2562,2096,TRUE
"Zm00001eb072110",550,517,TRUE
"Zm00001eb077280",0,0,FALSE
"Zm00001eb083930",35,35,FALSE
"Zm00001eb114020",4,4,FALSE
"Zm00001eb118350",12,12,FALSE
"Zm00001eb073110",60,57,FALSE
"Zm00001eb107280",6582,5173,TRUE
"Zm00001eb100100",39764,14252,TRUE
"Zm00001eb078720",233,207,TRUE
"Zm00001eb097140",275,270,TRUE
"Zm00001eb087960",16424,3832,TRUE
"Zm00001eb071990",2127,1732,TRUE
"Zm00001eb114250",766,738,TRUE
"Zm00001eb082790",1716,1597,TRUE
"Zm00001eb093200",5988,4313,TRUE
"Zm00001eb099910",145100,18483,TRUE
"Zm00001eb095260",3900,3225,TRUE
"Zm00001eb075580",5150,4083,TRUE
"Zm00001eb085460",27,27,FALSE
"Zm00001eb116590",5342,3987,TRUE
"Zm00001eb080050",0,0,FALSE
"Zm00001eb081320",1389,1280,TRUE
"Zm00001eb074590",3,3,FALSE
"Zm00001eb074830",1339,1169,TRUE
"Zm00001eb102500",166947,19063,TRUE
"Zm00001eb088150",1521,783,TRUE
"Zm00001eb112770",0,0,FALSE
"Zm00001eb085440",12453,8100,TRUE
"Zm00001eb075060",26170,11952,TRUE
"Zm00001eb072200",8,8,FALSE
"Zm00001eb112270",0,0,FALSE
"Zm00001eb094040",6525,4548,TRUE
"Zm00001eb075940",13574,7653,TRUE
"Zm00001eb113650",0,0,FALSE
"Zm00001eb084280",0,0,FALSE
"Zm00001eb081910",3530,3063,TRUE
"Zm00001eb091040",0,0,FALSE
"Zm00001eb108060",6840,5101,TRUE
"Zm00001eb118040",251,247,TRUE
"Zm00001eb068380",9,9,FALSE
"Zm00001eb078600",5510,4512,TRUE
"Zm00001eb088880",6078,4519,TRUE
"Zm00001eb101940",9434,6595,TRUE
"Zm00001eb118130",1,1,FALSE
"Zm00001eb118270",63,61,FALSE
"Zm00001eb095990",0,0,FALSE
"Zm00001eb095920",2857,2530,TRUE
"Zm00001eb080230",6,6,FALSE
"Zm00001eb085700",0,0,FALSE
"Zm00001eb070660",40,38,FALSE
"Zm00001eb087080",14,14,FALSE
"Zm00001eb115330",0,0,FALSE
"Zm00001eb102800",996,909,TRUE
"Zm00001eb075560",1381,1119,TRUE
"Zm00001eb098960",61,51,FALSE
"Zm00001eb110550",1,1,FALSE
"Zm00001eb117160",0,0,FALSE
"Zm00001eb072810",10266,6639,TRUE
"Zm00001eb071700",34,34,FALSE
"Zm00001eb081500",3,3,FALSE
"Zm00001eb088020",395,316,TRUE
"Zm00001eb101030",2,2,FALSE
"Zm00001eb078570",3368,2739,TRUE
"Zm00001eb094190",7,7,FALSE
"Zm00001eb101960",51,51,FALSE
"Zm00001eb097070",53366,10364,TRUE
"Zm00001eb085470",0,0,FALSE
"Zm00001eb110820",9281,6604,TRUE
"Zm00001eb108870",0,0,FALSE
"Zm00001eb101870",206,199,TRUE
"Zm00001eb078340",5258,3787,TRUE
"Zm00001eb092490",3,3,FALSE
"Zm00001eb065830",0,0,FALSE
"Zm00001eb090050",3,3,FALSE
"Zm00001eb071510",0,0,FALSE
"Zm00001eb109390",2,2,FALSE
"Zm00001eb093410",30,30,FALSE
"Zm00001eb106410",129,83,TRUE
"Zm00001eb109980",1536,1415,TRUE
"Zm00001eb077170",0,0,FALSE
"Zm00001eb096250",0,0,FALSE
"Zm00001eb079750",8487,5880,TRUE
"Zm00001eb079430",196,191,TRUE
"Zm00001eb098230",2179,1995,TRUE
"Zm00001eb087140",0,0,FALSE
"Zm00001eb076510",48,48,FALSE
"Zm00001eb079770",2191,2000,TRUE
"Zm00001eb087340",160,104,TRUE
"Zm00001eb085150",310,300,TRUE
"Zm00001eb109580",0,0,FALSE
"Zm00001eb083700",2,2,FALSE
"Zm00001eb087410",0,0,FALSE
"Zm00001eb077290",23,20,FALSE
"Zm00001eb091210",25,25,FALSE
"Zm00001eb070130",44110,15109,TRUE
"Zm00001eb095550",6,6,FALSE
"Zm00001eb066970",5804,4596,TRUE
"Zm00001eb091090",0,0,FALSE
"Zm00001eb103950",2976,2432,TRUE
"Zm00001eb066210",1002,656,TRUE
"Zm00001eb100990",11,11,FALSE
"Zm00001eb113610",6724,5082,TRUE
"Zm00001eb101670",9232,6787,TRUE
"Zm00001eb069000",13954,8601,TRUE
"Zm00001eb071290",631,603,TRUE
"Zm00001eb117110",7,7,FALSE
"Zm00001eb075710",2604,2347,TRUE
"Zm00001eb117490",0,0,FALSE
"Zm00001eb074840",8,8,FALSE
"Zm00001eb096990",11940,8137,TRUE
"Zm00001eb107430",269,250,TRUE
"Zm00001eb106630",23353,12131,TRUE
"Zm00001eb081330",1718,1515,TRUE
"Zm00001eb080780",33717,12297,TRUE
"Zm00001eb103210",5195,4046,TRUE
"Zm00001eb113840",0,0,FALSE
"Zm00001eb079610",2141,1937,TRUE
"Zm00001eb068110",27277,13068,TRUE
"Zm00001eb116290",3,3,FALSE
"Zm00001eb082950",115,115,TRUE
"Zm00001eb115370",13786,9031,TRUE
"Zm00001eb104830",113,110,TRUE
"Zm00001eb078860",5,5,FALSE
"Zm00001eb117380",25,24,FALSE
"Zm00001eb091360",18658,7246,TRUE
"Zm00001eb114490",410,399,TRUE
"Zm00001eb082680",7217,5458,TRUE
"Zm00001eb067870",49,44,FALSE
"Zm00001eb083300",725,689,TRUE
"Zm00001eb080660",60,59,FALSE
"Zm00001eb099080",6365,4866,TRUE
"Zm00001eb103680",84,82,FALSE
"Zm00001eb102090",13370,8549,TRUE
"Zm00001eb099400",3,3,FALSE
"Zm00001eb101210",0,0,FALSE
"Zm00001eb109910",2,2,FALSE
"Zm00001eb098050",0,0,FALSE
"Zm00001eb080220",6,6,FALSE
"Zm00001eb077380",16373,9364,TRUE
"Zm00001eb099050",0,0,FALSE
"Zm00001eb073820",0,0,FALSE
"Zm00001eb108940",23168,11688,TRUE
"Zm00001eb112580",2668,2389,TRUE
"Zm00001eb065820",27,27,FALSE
"Zm00001eb089990",0,0,FALSE
"Zm00001eb114160",2,2,FALSE
"Zm00001eb088450",689,660,TRUE
"Zm00001eb092910",0,0,FALSE
"Zm00001eb109460",236,223,TRUE
"Zm00001eb080830",6987,5105,TRUE
"Zm00001eb095240",50697,15633,TRUE
"Zm00001eb111490",4989,3718,TRUE
"Zm00001eb067750",26136,8202,TRUE
"Zm00001eb082770",1,1,FALSE
"Zm00001eb112400",7880,5913,TRUE
"Zm00001eb104790",7957,5836,TRUE
"Zm00001eb076480",176,174,TRUE
"Zm00001eb087600",0,0,FALSE
"Zm00001eb109300",12659,8330,TRUE
"Zm00001eb094450",2,2,FALSE
"Zm00001eb098920",0,0,FALSE
"Zm00001eb089610",0,0,FALSE
"Zm00001eb085050",8820,6306,TRUE
"Zm00001eb108440",4213,3583,TRUE
"Zm00001eb072740",11261,7463,TRUE
"Zm00001eb092130",0,0,FALSE
"Zm00001eb076810",16866,8806,TRUE
"Zm00001eb094520",11047,7508,TRUE
"Zm00001eb075270",1533,1248,TRUE
"Zm00001eb078520",10672,7539,TRUE
"Zm00001eb084640",1,1,FALSE
"Zm00001eb110360",0,0,FALSE
"Zm00001eb074100",3048,2697,TRUE
"Zm00001eb088300",18,18,FALSE
"Zm00001eb094990",8770,6373,TRUE
"Zm00001eb084210",4,4,FALSE
"Zm00001eb096340",6808,5102,TRUE
"Zm00001eb071710",103,98,TRUE
"Zm00001eb095720",0,0,FALSE
"Zm00001eb067410",14374,9026,TRUE
"Zm00001eb097540",2,2,FALSE
"Zm00001eb076980",0,0,FALSE
"Zm00001eb076650",10666,7046,TRUE
"Zm00001eb081110",32663,13709,TRUE
"Zm00001eb076870",3371,2793,TRUE
"Zm00001eb113670",0,0,FALSE
"Zm00001eb075350",7,7,FALSE
"Zm00001eb086990",20002,11302,TRUE
"Zm00001eb072220",3403,3026,TRUE
"Zm00001eb090160",54,49,FALSE
"Zm00001eb091510",786,736,TRUE
"Zm00001eb096000",6,6,FALSE
"Zm00001eb065750",20553,10615,TRUE
"Zm00001eb088570",0,0,FALSE
"Zm00001eb110870",23678,11598,TRUE
"Zm00001eb087040",10,8,FALSE
"Zm00001eb098560",1450,1322,TRUE
"Zm00001eb094560",8556,6138,TRUE
"Zm00001eb111130",8338,5853,TRUE
"Zm00001eb085940",7643,5756,TRUE
"Zm00001eb092440",0,0,FALSE
"Zm00001eb075600",12584,7788,TRUE
"Zm00001eb096980",31557,12185,TRUE
"Zm00001eb090290",0,0,FALSE
"Zm00001eb110160",2713,2230,TRUE
"Zm00001eb074350",20802,10780,TRUE
"Zm00001eb079330",20904,11291,TRUE
"Zm00001eb100180",42890,15517,TRUE
"Zm00001eb109030",311767,19653,TRUE
"Zm00001eb103670",55,55,FALSE
"Zm00001eb088930",11457,7625,TRUE
"Zm00001eb074760",0,0,FALSE
"Zm00001eb089010",16151,9515,TRUE
"Zm00001eb073750",2366,1842,TRUE
"Zm00001eb092750",904,855,TRUE
"Zm00001eb073880",4889,3990,TRUE
"Zm00001eb066790",37336,14579,TRUE
"Zm00001eb094100",1,1,FALSE
"Zm00001eb091100",2490,2198,TRUE
"Zm00001eb068780",57310,16665,TRUE
"Zm00001eb074440",18567,10338,TRUE
"Zm00001eb112080",876,805,TRUE
"Zm00001eb072330",8258,6090,TRUE
"Zm00001eb117440",0,0,FALSE
"Zm00001eb095860",0,0,FALSE
"Zm00001eb095430",13,13,FALSE
"Zm00001eb099880",2137,1910,TRUE
"Zm00001eb073360",11603,7793,TRUE
"Zm00001eb080030",0,0,FALSE
"Zm00001eb101300",0,0,FALSE
"Zm00001eb107040",30031,13257,TRUE
"Zm00001eb113320",6,5,FALSE
"Zm00001eb110850",4,4,FALSE
"Zm00001eb100570",58,53,FALSE
"Zm00001eb085220",35,35,FALSE
"Zm00001eb076090",0,0,FALSE
"Zm00001eb071570",93,81,FALSE
"Zm00001eb079580",0,0,FALSE
"Zm00001eb097310",13836,8242,TRUE
"Zm00001eb087200",0,0,FALSE
"Zm00001eb076730",11652,7401,TRUE
"Zm00001eb105540",21358,10906,TRUE
"Zm00001eb087970",26,26,FALSE
"Zm00001eb085710",2,2,FALSE
"Zm00001eb083720",12874,8202,TRUE
"Zm00001eb097400",3263,2789,TRUE
"Zm00001eb100630",2018,1250,TRUE
"Zm00001eb072320",0,0,FALSE
"Zm00001eb082420",0,0,FALSE
"Zm00001eb093930",0,0,FALSE
"Zm00001eb086270",28,28,FALSE
"Zm00001eb100740",1,1,FALSE
"Zm00001eb082640",904,845,TRUE
"Zm00001eb072520",10011,7042,TRUE
"Zm00001eb080860",385,373,TRUE
"Zm00001eb101620",0,0,FALSE
"Zm00001eb109500",7964,5715,TRUE
"Zm00001eb074550",0,0,FALSE
"Zm00001eb070770",4972,4033,TRUE
"Zm00001eb081200",2996,2681,TRUE
"Zm00001eb076230",5308,4053,TRUE
"Zm00001eb113620",6,6,FALSE
"Zm00001eb107640",1066,989,TRUE
"Zm00001eb111330",2909,2484,TRUE
"Zm00001eb110230",1711,1562,TRUE
"Zm00001eb089570",1830,1639,TRUE
"Zm00001eb070880",0,0,FALSE
"Zm00001eb069290",74358,16987,TRUE
"Zm00001eb081610",8534,4649,TRUE
"Zm00001eb112850",2558,2244,TRUE
"Zm00001eb066680",39066,15095,TRUE
"Zm00001eb092880",16356,9571,TRUE
"Zm00001eb077240",319,312,TRUE
"Zm00001eb085070",7,7,FALSE
"Zm00001eb117180",7208,4144,TRUE
"Zm00001eb091590",0,0,FALSE
"Zm00001eb084700",0,0,FALSE
"Zm00001eb071490",5955,4604,TRUE
"Zm00001eb111760",3285,2753,TRUE
"Zm00001eb098400",511,421,TRUE
"Zm00001eb068580",5328,4384,TRUE
"Zm00001eb102910",0,0,FALSE
"Zm00001eb104750",31188,13219,TRUE
"Zm00001eb105590",10,10,FALSE
"Zm00001eb103140",5110,3953,TRUE
"Zm00001eb101800",2,2,FALSE
"Zm00001eb082430",31,29,FALSE
"Zm00001eb104050",1428,1022,TRUE
"Zm00001eb108720",31877,13559,TRUE
"Zm00001eb073190",38,38,FALSE
"Zm00001eb077200",89,84,FALSE
"Zm00001eb085830",10755,7110,TRUE
"Zm00001eb107100",3915,1876,TRUE
"Zm00001eb086710",14740,8901,TRUE
"Zm00001eb111830",443,432,TRUE
"Zm00001eb094660",0,0,FALSE
"Zm00001eb076320",0,0,FALSE
"Zm00001eb071860",16078,9620,TRUE
"Zm00001eb112520",0,0,FALSE
"Zm00001eb066570",1951,1742,TRUE
"Zm00001eb066480",24696,9946,TRUE
"Zm00001eb080510",47470,15779,TRUE
"Zm00001eb112790",2,2,FALSE
"Zm00001eb101930",5986,4303,TRUE
"Zm00001eb086580",396,340,TRUE
"Zm00001eb081700",9189,6678,TRUE
"Zm00001eb087500",6043,4895,TRUE
"Zm00001eb069400",2,2,FALSE
"Zm00001eb089230",1449,1038,TRUE
"Zm00001eb077440",897,830,TRUE
"Zm00001eb095960",290212,19602,TRUE
"Zm00001eb098280",6276,4871,TRUE
"Zm00001eb067880",76,64,FALSE
"Zm00001eb072660",8915,5472,TRUE
"Zm00001eb095390",65688,16826,TRUE
"Zm00001eb112470",65,65,FALSE
"Zm00001eb099150",0,0,FALSE
"Zm00001eb102180",3662,3030,TRUE
"Zm00001eb088800",361,317,TRUE
"Zm00001eb094840",15195,8622,TRUE
"Zm00001eb113260",0,0,FALSE
"Zm00001eb071250",8,8,FALSE
"Zm00001eb073250",333,325,TRUE
"Zm00001eb066560",9148,6199,TRUE
"Zm00001eb068860",19925,9861,TRUE
"Zm00001eb113550",1695,1534,TRUE
"Zm00001eb104240",0,0,FALSE
"Zm00001eb074280",11821,7892,TRUE
"Zm00001eb108330",1026,938,TRUE
"Zm00001eb075520",3465,2558,TRUE
"Zm00001eb089860",5532,4385,TRUE
"Zm00001eb115760",0,0,FALSE
"Zm00001eb082590",1407,1228,TRUE
"Zm00001eb081440",4,4,FALSE
"Zm00001eb074170",3809,2766,TRUE
"Zm00001eb112120",3,3,FALSE
"Zm00001eb076630",27,27,FALSE
"Zm00001eb115730",2,2,FALSE
"Zm00001eb072210",11,11,FALSE
"Zm00001eb088890",0,0,FALSE
"Zm00001eb111650",6105,4830,TRUE
"Zm00001eb067890",116,113,TRUE
"Zm00001eb089080",579,417,TRUE
"Zm00001eb093780",97,91,FALSE
"Zm00001eb104000",0,0,FALSE
"Zm00001eb072730",406,392,TRUE
"Zm00001eb069460",95,95,FALSE
"Zm00001eb070460",1067,973,TRUE
"Zm00001eb099010",6,6,FALSE
"Zm00001eb081530",363,350,TRUE
"Zm00001eb092210",0,0,FALSE
"Zm00001eb114760",233,227,TRUE
"Zm00001eb107850",0,0,FALSE
"Zm00001eb084460",0,0,FALSE
"Zm00001eb067980",3324,2664,TRUE
"Zm00001eb071760",21551,10298,TRUE
"Zm00001eb096360",38,37,FALSE
"Zm00001eb077600",3,3,FALSE
"Zm00001eb084420",2898,2500,TRUE
"Zm00001eb066910",968,911,TRUE
"Zm00001eb108800",0,0,FALSE
"Zm00001eb086140",0,0,FALSE
"Zm00001eb118180",5362,4318,TRUE
"Zm00001eb100790",4,4,FALSE
"Zm00001eb110290",20,20,FALSE
"Zm00001eb105660",303,294,TRUE
"Zm00001eb102490",291,282,TRUE
"Zm00001eb116560",6,6,FALSE
"Zm00001eb096200",1,1,FALSE
"Zm00001eb078150",1,1,FALSE
"Zm00001eb070840",27025,12777,TRUE
"Zm00001eb067610",20416,10986,TRUE
"Zm00001eb117170",17387,9825,TRUE
"Zm00001eb111170",0,0,FALSE
"Zm00001eb092630",5,5,FALSE
"Zm00001eb075850",3508,3046,TRUE
"Zm00001eb088090",1663,1447,TRUE
"Zm00001eb111020",22797,11321,TRUE
"Zm00001eb075070",30,30,FALSE
"Zm00001eb096470",0,0,FALSE
"Zm00001eb099520",4615,3715,TRUE
"Zm00001eb068970",52,52,FALSE
"Zm00001eb094160",2861,2531,TRUE
"Zm00001eb068610",571,502,TRUE
"Zm00001eb094010",0,0,FALSE
"Zm00001eb087370",0,0,FALSE
"Zm00001eb082780",0,0,FALSE
"Zm00001eb107540",9208,6725,TRUE
"Zm00001eb089620",1477,1371,TRUE
"Zm00001eb069970",0,0,FALSE
"Zm00001eb071630",20139,10109,TRUE
"Zm00001eb093830",0,0,FALSE
"Zm00001eb078730",7873,2031,TRUE
"Zm00001eb102850",3487,2959,TRUE
"Zm00001eb092150",7,7,FALSE
"Zm00001eb083610",21461,7128,TRUE
"Zm00001eb071230",135,135,TRUE
"Zm00001eb073850",63,63,FALSE
"Zm00001eb113790",45396,15085,TRUE
"Zm00001eb096780",0,0,FALSE
"Zm00001eb095000",11494,7871,TRUE
"Zm00001eb066160",192,184,TRUE
"Zm00001eb110300",19624,10766,TRUE
"Zm00001eb086220",11,11,FALSE
"Zm00001eb067760",0,0,FALSE
"Zm00001eb107010",9027,6455,TRUE
"Zm00001eb109060",0,0,FALSE
"Zm00001eb081900",1110,990,TRUE
"Zm00001eb087780",0,0,FALSE
"Zm00001eb084240",57,57,FALSE
"Zm00001eb067080",7285,5378,TRUE
"Zm00001eb090070",86,83,FALSE
"Zm00001eb102830",7893,5787,TRUE
"Zm00001eb080700",397,383,TRUE
"Zm00001eb066360",6084,4850,TRUE
"Zm00001eb117830",7135,4799,TRUE
"Zm00001eb080580",1580,1474,TRUE
"Zm00001eb089350",4,4,FALSE
"Zm00001eb091740",5388,3956,TRUE
"Zm00001eb115720",0,0,FALSE
"Zm00001eb104880",10482,6006,TRUE
"Zm00001eb069240",7,7,FALSE
"Zm00001eb114520",305,298,TRUE
"Zm00001eb097520",1,1,FALSE
"Zm00001eb099320",8,8,FALSE
"Zm00001eb107460",1,1,FALSE
"Zm00001eb116410",8191,6154,TRUE
"Zm00001eb072950",2,2,FALSE
"Zm00001eb077630",2171,1738,TRUE
"Zm00001eb104630",1698,1411,TRUE
"Zm00001eb107960",14,14,FALSE
"Zm00001eb090350",1286,1129,TRUE
"Zm00001eb108820",8180,5695,TRUE
"Zm00001eb079150",5666,4527,TRUE
"Zm00001eb077960",2347,1985,TRUE
"Zm00001eb093570",9,9,FALSE
"Zm00001eb081370",6697,4105,TRUE
"Zm00001eb086540",49200,16164,TRUE
"Zm00001eb068620",13894,8726,TRUE
"Zm00001eb089870",1,1,FALSE
"Zm00001eb107570",0,0,FALSE
"Zm00001eb091300",1667,1502,TRUE
"Zm00001eb108590",885,851,TRUE
"Zm00001eb116670",258,250,TRUE
"Zm00001eb114620",371,356,TRUE
"Zm00001eb117890",202,197,TRUE
"Zm00001eb103130",165,159,TRUE
"Zm00001eb108340",11,10,FALSE
"Zm00001eb101400",11,10,FALSE
"Zm00001eb103870",1,1,FALSE
"Zm00001eb090200",121,118,TRUE
"Zm00001eb073260",2,2,FALSE
"Zm00001eb077000",0,0,FALSE
"Zm00001eb092030",147,147,TRUE
"Zm00001eb105210",0,0,FALSE
"Zm00001eb109690",36357,14119,TRUE
"Zm00001eb098740",51,51,FALSE
"Zm00001eb077360",0,0,FALSE
"Zm00001eb084900",555,541,TRUE
"Zm00001eb112940",11,10,FALSE
"Zm00001eb083880",8464,5907,TRUE
"Zm00001eb095570",21,21,FALSE
"Zm00001eb082520",0,0,FALSE
"Zm00001eb080940",3012,2471,TRUE
"Zm00001eb111150",7,7,FALSE
"Zm00001eb084380",0,0,FALSE
"Zm00001eb069200",12753,8597,TRUE
"Zm00001eb067180",8900,6531,TRUE
"Zm00001eb068650",11343,5829,TRUE
"Zm00001eb114780",3683,3158,TRUE
"Zm00001eb088370",10733,7564,TRUE
"Zm00001eb082290",4775,4001,TRUE
"Zm00001eb097720",4,4,FALSE
"Zm00001eb113940",0,0,FALSE
"Zm00001eb091700",6571,4803,TRUE
"Zm00001eb074340",7367,5607,TRUE
"Zm00001eb099440",276,270,TRUE
"Zm00001eb113500",0,0,FALSE
"Zm00001eb075990",5600,4318,TRUE
"Zm00001eb068250",0,0,FALSE
"Zm00001eb104550",1707,1559,TRUE
"Zm00001eb107290",6693,5263,TRUE
"Zm00001eb099310",0,0,FALSE
"Zm00001eb068480",198,186,TRUE
"Zm00001eb080980",0,0,FALSE
"Zm00001eb117980",1329,1209,TRUE
"Zm00001eb114470",0,0,FALSE
"Zm00001eb099070",9714,6362,TRUE
"Zm00001eb111930",1,1,FALSE
"Zm00001eb078750",0,0,FALSE
"Zm00001eb090870",388,356,TRUE
"Zm00001eb115670",1,1,FALSE
"Zm00001eb085190",3629,2725,TRUE
"Zm00001eb106520",0,0,FALSE
"Zm00001eb082060",1988,1719,TRUE
"Zm00001eb091940",2,2,FALSE
"Zm00001eb096960",11,11,FALSE
"Zm00001eb109510",6719,5199,TRUE
"Zm00001eb084450",2783,2436,TRUE
"Zm00001eb072470",1,1,FALSE
"Zm00001eb096180",0,0,FALSE
"Zm00001eb092360",0,0,FALSE
"Zm00001eb104090",2106,1798,TRUE
"Zm00001eb109040",3810,3102,TRUE
"Zm00001eb079280",8191,5963,TRUE
"Zm00001eb108140",6,6,FALSE
"Zm00001eb071400",3195,2758,TRUE
"Zm00001eb092430",0,0,FALSE
"Zm00001eb107160",449,433,TRUE
"Zm00001eb104170",2784,2205,TRUE
"Zm00001eb080460",0,0,FALSE
"Zm00001eb101090",25994,12478,TRUE
"Zm00001eb079380",12189,7748,TRUE
"Zm00001eb073090",21,21,FALSE
"Zm00001eb093190",122,121,TRUE
"Zm00001eb071440",1407,1300,TRUE
"Zm00001eb069720",0,0,FALSE
"Zm00001eb110330",5554,4340,TRUE
"Zm00001eb087860",564,535,TRUE
"Zm00001eb106680",35599,13997,TRUE
"Zm00001eb095830",2,2,FALSE
"Zm00001eb110570",4,4,FALSE
"Zm00001eb094140",0,0,FALSE
"Zm00001eb116150",269,251,TRUE
"Zm00001eb110780",9579,6747,TRUE
"Zm00001eb089190",14361,5962,TRUE
"Zm00001eb085930",0,0,FALSE
"Zm00001eb086730",14626,8860,TRUE
"Zm00001eb101810",9,9,FALSE
"Zm00001eb110910",3778,3188,TRUE
"Zm00001eb098760",5460,4212,TRUE
"Zm00001eb095890",163,160,TRUE
"Zm00001eb100430",7902,5751,TRUE
"Zm00001eb104430",3682,3150,TRUE
"Zm00001eb066400",21,21,FALSE
"Zm00001eb066780",11141,7570,TRUE
"Zm00001eb068460",1608,1471,TRUE
"Zm00001eb081680",836,803,TRUE
"Zm00001eb076990",365,341,TRUE
"Zm00001eb111290",35416,13470,TRUE
"Zm00001eb109270",5828,4720,TRUE
"Zm00001eb084320",0,0,FALSE
"Zm00001eb099620",39,36,FALSE
"Zm00001eb093360",171,169,TRUE
"Zm00001eb096590",5638,4437,TRUE
"Zm00001eb116800",16852,9839,TRUE
"Zm00001eb100820",1555,1355,TRUE
"Zm00001eb114310",6736,5218,TRUE
"Zm00001eb076410",4902,3925,TRUE
"Zm00001eb102150",13855,7953,TRUE
"Zm00001eb071660",8,8,FALSE
"Zm00001eb109730",44,39,FALSE
"Zm00001eb095690",812,781,TRUE
"Zm00001eb106130",4620,3772,TRUE
"Zm00001eb108370",4339,3578,TRUE
"Zm00001eb115140",0,0,FALSE
"Zm00001eb071220",1,1,FALSE
"Zm00001eb069160",322,311,TRUE
"Zm00001eb088810",37,37,FALSE
"Zm00001eb067600",1926,1783,TRUE
"Zm00001eb073760",6180,4792,TRUE
"Zm00001eb083620",69,68,FALSE
