,SAM,P1_P2,P3,P4,P5
Zm00001eb363940,-1.9970084375062307,0.5655215785886958,0.5228137127969339,0.5089489487209506,0.3997241973996523
Zm00001eb176840,-1.9925495040257608,0.3957595891755981,0.5712157455180564,0.6150910563726443,0.41048311295946344
Zm00001eb257810,-1.9361174330002233,0.2836528152155387,0.47910048606348604,0.9423936045416899,0.23097052717950486
Zm00001eb030990,-1.8498705244067974,0.08678294902380752,0.36028609871762257,1.1792687631539827,0.2235327135113845
Zm00001eb081720,-1.8930524497084285,0.031118699756750638,0.36767024787630415,1.0333055891043985,0.46095791297097516
Zm00001eb261760,-1.9364888120575567,0.24719322504228927,0.2611099979843025,0.9386714231334791,0.4895141658974867
Zm00001eb335200,-1.95282891279617,0.4492337051805553,0.1536025896859755,0.8328166588671452,0.5171759590624895
Zm00001eb393510,-1.917237663383242,0.7158143301634003,0.07013702086834021,0.8545947307382314,0.27669158161327145
Zm00001eb270930,-1.9355274013004788,0.5888962127101975,0.17296881594008756,0.8936495655785609,0.28001280707163045
Zm00001eb406520,-1.964434038864087,0.5437861201726254,0.38431107661169533,0.801544084892093,0.23479275718767575
Zm00001eb428070,-1.8566662444374715,0.6128497148467501,0.07326225296827245,1.0786024208627942,0.09195185575965448
Zm00001eb409800,-1.8480331795309872,0.4989888296861577,0.056232044680281,1.1448736260244572,0.14793867914009215
Zm00001eb192430,-1.8040380881644378,0.5282443164251066,0.058776412118114275,1.209501285915457,0.007516073705758114
Zm00001eb056050,-1.7596295369187707,0.6617019605881371,0.10802302044327172,1.1892972643617719,-0.1993927084744204
Zm00001eb070890,-1.5849348238006342,1.2894099473465,-0.31978109906465174,0.8242974104111764,-0.20899143489239058
Zm00001eb293010,-1.6748552229811433,1.1387458320617159,-0.181620377805047,0.9100290794639162,-0.19229931073944315
Zm00001eb150010,-1.4301473759776266,0.9584968961432954,-0.49219120931502225,1.2971553493859773,-0.333313660236626
Zm00001eb288080,-1.2293703852887337,-0.7994610202454405,1.654958768793494,0.04422746751490308,0.32964516922577686
Zm00001eb296340,-1.2072284509494688,-0.8493403012995188,1.6360265338555513,0.042625916003558695,0.3779163023898765
Zm00001eb333460,-1.0448914265822145,-0.8519379304909911,1.6391343050839267,-0.35200537730993364,0.6097004292992054
Zm00001eb335680,-0.6586777563308982,-0.6586777563308982,1.9223819538071891,-0.6586777563308982,0.053651315185504964
Zm00001eb100800,-0.7826604426456426,-0.7826604426456426,1.8837410823666354,-0.45561276948285945,0.13719257240750918
Zm00001eb153330,-1.173952732784559,-0.2914998955518334,1.8279553591827018,-0.43594518354665895,0.07344245270035428
Zm00001eb294560,-1.0850360358230053,0.3317816981313574,1.5693985058714035,-1.0850360358230053,0.26889186764324974
Zm00001eb268690,-0.9373354057855119,-0.9373354057855119,1.5842704308732414,-0.4424756069355575,0.7328759876333397
Zm00001eb103370,-0.9442136924241215,-0.8797164160894735,1.4654047286387482,-0.5700297388170372,0.9285551186918722
Zm00001eb168040,-1.185886927228642,-0.2622885347726279,1.2927393329072543,-0.8818708428491958,1.0373069719432113
Zm00001eb294830,-1.4633553744449677,0.03154518641932314,1.1292370064440715,-0.7252533305670008,1.0278265121485741
Zm00001eb121610,-1.2019659993903673,0.5386007624339026,1.133581496937452,-1.2019659993903673,0.7317497394093794
Zm00001eb175500,-1.148217226717583,1.2182489993773502,-0.26246224585712175,-0.9309326110301891,1.1233630842275437
Zm00001eb082700,-1.1769460894372061,1.2760725107250268,-1.1769460894372061,0.4379466378989632,0.6398730302504221
Zm00001eb288360,-1.75958410237306,0.8479574222388211,-0.3600323511837887,0.9870063634727667,0.284652667845261
Zm00001eb003470,-1.5618295943684641,0.39580405689472975,-0.2484227881453681,1.526364429219173,-0.11191610360007004
Zm00001eb312120,-0.7927773837676871,-0.7927773837676871,0.8108275047930605,1.5675046465100013,-0.7927773837676871
Zm00001eb416800,-0.29544953834073034,-1.1535047242564522,0.9345000251799783,1.3922413351730176,-0.8777870977558104
